Gene	LogFC	Pval
EFEMP1	EFEMP1	12.516413627754	2.26365355838682e-30
ANTXR1	ANTXR1	0.350776938214827	8.86542537917503e-17
ACTG2	ACTG2	14.5945356988123	8.02967891351422e-25
RPL31	RPL31	0.220264233852698	0.0187707043537537
FHL2	FHL2	0.462416932109093	2.86437966969408e-09
MZT2A	MZT2A	0.177910713727104	0.0516901304669791
HNMT	HNMT	0.193382723799549	1.34285039046855e-12
CD302	CD302	0.113701014734795	1.99689638948431e-06
KLHL23	KLHL23	0.174015812217817	0.00156925684830108
CYBRD1	CYBRD1	0.221488324982956	2.13038875437789e-13
GPR155	GPR155	0.12610716949596	4.86267900892131e-07
HOXD11	HOXD11	0.118349122359447	2.8426009169801e-08
HNRNPA3	HNRNPA3	1.39485247471265	0.0145112459855512
OSBPL6	OSBPL6	0.544398088976336	3.33707357269122e-06
FKBP7	FKBP7	0.23692386861795	1.91673135032015e-12
UBE2E3	UBE2E3	0.151809407667308	2.26971746413934e-08
PDE1A	PDE1A	0.227806522859491	4.92985687066569e-10
FRZB	FRZB	21.7105237363038	3.16497739443229e-34
ZNF804A	ZNF804A	0.152014419305903	1.42275104913732e-07
TFPI	TFPI	2.82990624683924	1.07605908051071e-06
COL3A1	COL3A1	45.5945348911336	1.10414025641528e-145
STAT1	STAT1	1.47775877423744	0.0361438139475901
FZD7	FZD7	0.126978358317023	2.39052328982861e-09
ATIC	ATIC	0.122753254546961	1.47839119761413e-05
FN1	FN1	1.59381287386529	6.10238523883014e-07
IGFBP5	IGFBP5	17.593419136169	4.39081875301344e-30
DES	DES	9.32237546201781	1.88808276328727e-13
SPEG	SPEG	0.11535180470162	1.25177782329816e-07
CHPF	CHPF	0.253578879396483	4.60745300901033e-17
IRS1	IRS1	0.190322150304333	4.97665229816329e-12
MFF	MFF	0.124817065558309	0.00071361721378541
ITM2C	ITM2C	1.38963069086657	4.8075792411389e-24
ACKR3	ACKR3	1.33285519206412	9.95629992850671e-34
COL6A3	COL6A3	6.43824700920505	1.01154754620846e-86
TWIST2	TWIST2	0.102790608127646	4.57239037635479e-06
GPC1	GPC1	0.205962457598121	2.6836933727274e-11
IL17RC	IL17RC	0.480697558080609	0.000475076221657544
RPL32	RPL32	26.575489657677	1.09850873083701e-07
ZNF385D	ZNF385D	0.187800300088284	0.000229919343068509
RPL15	RPL15	17.5945251070933	5.0880552501401e-09
CRTAP	CRTAP	0.581586280881354	1.15016853506703e-05
CTDSPL	CTDSPL	0.609313256348865	2.26127369619132e-09
RPSA	RPSA	6.21784417061374	5.85612127352319e-06
EIF1B	EIF1B	2.95211099402707	0.00119245847394544
RPL14	RPL14	1.57795694282625	1.91971286123707e-12
TMEM158	TMEM158	2.80402113141601	1.61626998892155e-28
PTH1R	PTH1R	0.183297581181116	7.01354392033962e-13
RPL29	RPL29	18.5938164884838	8.23169848236381e-13
WNT5A	WNT5A	0.190061458267095	6.059160759932e-10
SLMAP	SLMAP	0.546295090022199	0.000101124023192538
PXK	PXK	0.174995198014129	0.0120341313809575
THOC7	THOC7	1.06094017857309	0.0479774382921018
ROBO2	ROBO2	0.17436813604227	5.69168341654579e-12
ROBO1	ROBO1	0.4970535144333	0.000490426565495692
FILIP1L	FILIP1L	0.585153376179614	4.30272603795235e-07
NIT2	NIT2	0.166710012635173	3.21069117386698e-09
TMEM45A	TMEM45A	0.141514740891975	6.97456190002625e-06
TFG	TFG	1.24986663925107	0.0363607320908388
ABI3BP	ABI3BP	0.640972517219557	1.90782596629214e-24
RPL24	RPL24	3.59278810242449	7.32431553540021e-05
CCDC80	CCDC80	1.69859948852437	4.48816930475922e-28
TMEM39A	TMEM39A	0.106678286138255	0.0100566316940241
MYLK	MYLK	0.59697140348732	2.35406659618958e-13
CNBP	CNBP	2.26960195296562	0.00135053119993453
H1FX	H1FX	0.573435249330583	0.000422012317866724
CLSTN2	CLSTN2	0.111152289970414	5.13775942152921e-08
PLOD2	PLOD2	1.75129917465183	3.20359224992974e-10
PFN2	PFN2	0.661719305544883	1.35773231093245e-07
PTX3	PTX3	12.5287362085372	1.83237637799571e-11
MLF1	MLF1	1.4799166573991	0.00539605588309903
SMC4	SMC4	0.329126980349869	0.00186060583751193
NLGN1	NLGN1	0.183113590472543	2.01024677028651e-10
EPHB3	EPHB3	0.141107979601051	1.23588628655291e-07
RPL35A	RPL35A	9.10994358522161	3.19394218538613e-12
SPON2	SPON2	6.42535661525049	4.59064555311572e-20
NSG1	NSG1	2.92237957288451	5.13988589774214e-27
CYTL1	CYTL1	5.81104672072476	1.07795289089964e-23
PROM1	PROM1	8.45687093874302	4.96098446157121e-34
SMIM20	SMIM20	0.109818305784791	0.0263979814002801
PCDH7	PCDH7	0.3059577049406	6.09845486222988e-09
RPL9	RPL9	1.34168680642021	0.0467539939155499
FIP1L1	FIP1L1	0.622857721271997	0.00118244140206787
PDGFRA	PDGFRA	16.2354325192165	1.17898944899829e-42
ADGRL3	ADGRL3	1.80057388200768	6.50890362659094e-24
YTHDC1	YTHDC1	0.70267170144715	7.46493111322111e-05
CXCL1	CXCL1	3.59150406661381	0.00150972775885065
PARM1	PARM1	1.11890070555304	1.85786706753531e-11
NAAA	NAAA	0.145059605230435	0.000251044660445071
NUP54	NUP54	0.110612076224813	0.0239151307110177
SEPT11	SEPT11	0.193310000525948	0.000299441866461863
CCNI	CCNI	2.12717742307009	7.65089499079434e-05
ANTXR2	ANTXR2	0.562551399553731	2.23644513126212e-07
ADH5	ADH5	1.13921470964768	1.90848794139834e-14
SLC39A8	SLC39A8	0.163971528081507	1.44759754348312e-07
PAPSS1	PAPSS1	1.69274115858743	0.00148845196872153
RPL34	RPL34	18.5879360109936	4.60836705024465e-16
ANK2	ANK2	0.399005082012033	0.00237339570986219
C4orf3	C4orf3	3.73079716606177	0.000408306621445618
PDE5A	PDE5A	0.339157380099809	3.43140430601221e-08
FAT4	FAT4	0.670719382460991	1.53318923217288e-05
PCDH18	PCDH18	2.74026831937147	9.31334778260235e-50
SMARCA5	SMARCA5	1.80637135455739	0.00923639573550634
HHIP-AS1	HHIP-AS1	1.93018123463744	1.12556219498926e-23
HHIP	HHIP	23.134719304593	4.69071020668476e-90
MAB21L2	MAB21L2	0.313677127022708	3.10594649145102e-12
RPS3A	RPS3A	7.59578141778076	2.49518981367309e-24
PDLIM3	PDLIM3	1.58780339609943	6.05760160404508e-26
SEMA5A	SEMA5A	0.256328300666612	1.04270749033499e-14
SNHG18	SNHG18	0.235637770173784	3.57112606971065e-09
OTULINL	OTULINL	1.16587394095723	2.14115171544101e-07
BASP1	BASP1	0.542680450543208	2.86986763914717e-07
C1QTNF3	C1QTNF3	0.295009375194095	0.0863895144453172
GDNF	GDNF	0.254228654243805	3.44785074181563e-10
PTGER4	PTGER4	0.180047451718228	1.75237417501584e-06
RPL37	RPL37	2.27961694464998	0.010781153981549
GHR	GHR	0.18241828338148	1.93579382874268e-06
FST	FST	0.139107586838472	4.18033914190467e-05
GPX8	GPX8	0.228887738122812	0.00970258450535075
F2R	F2R	3.18243305642659	1.03456300125555e-17
SSBP2	SSBP2	0.468869739242702	1.13687887942777e-06
RPS23	RPS23	29.5640953077669	4.47579462306955e-09
VCAN	VCAN	10.415941076753	8.32116160524089e-75
HAPLN1	HAPLN1	2.54246989016013	4.13588293724556e-10
EDIL3	EDIL3	10.3693622078108	5.81359598834216e-25
NR2F1	NR2F1	3.21447139796937	4.62597858847987e-11
ARSK	ARSK	0.131776428583025	1.47627444850594e-05
RHOBTB3	RHOBTB3	2.95715209285766	1.45657576368062e-06
CAMK4	CAMK4	0.188471213106447	1.03451316141748e-12
NREP	NREP	7.78396516230235	4.25511673342971e-07
TNFAIP8	TNFAIP8	0.393439943598135	4.3576713778186e-11
PRR16	PRR16	0.343474612814581	1.40327436305423e-18
LOX	LOX	0.565293109437184	5.69401668935275e-07
SNX2	SNX2	0.134896823126272	0.0110144192208722
PPIC	PPIC	1.23521337056215	7.84051667048136e-20
FBN2	FBN2	0.920415850205533	1.5228259298426e-28
ISOC1	ISOC1	0.250404777578756	1.21816968934145e-05
IRF1	IRF1	56.5936234251528	2.10196017244253e-05
AFF4	AFF4	3.08777993445797	3.13978025180273e-07
C5orf15	C5orf15	0.439621684046647	2.33893067110342e-15
PITX1	PITX1	18.6019820095475	1.11404170415017e-94
C5orf66-AS1	C5orf66-AS1	0.204663702817871	7.8551753058017e-11
CXCL14	CXCL14	249.594489492993	1.99113284985905e-135
TGFBI	TGFBI	20.2883277202468	5.02124192285848e-30
CARMN	CARMN	1.89647846299321	3.41904268145204e-19
PDGFRB	PDGFRB	0.828216649886309	2.40531215665323e-08
GPX3	GPX3	0.334907900559102	2.39494266017962e-10
ANXA6	ANXA6	0.365314041146369	0.00242809975891108
SGCD	SGCD	0.51220612587412	9.38579639178221e-11
C1QTNF2	C1QTNF2	0.137941412508004	5.44531373766606e-11
SLIT3	SLIT3	1.72591280747029	6.93420933987207e-14
NPM1	NPM1	10.570249723647	2.91136420058478e-09
FGFR4	FGFR4	0.285666418537785	1.98484683577307e-17
PDLIM7	PDLIM7	1.24780553491799	1.83712055029687e-05
COL23A1	COL23A1	0.122239064949486	1.09434832200538e-09
RACK1	RACK1	0.589082678943676	2.07666083271734e-06
FOXF2	FOXF2	14.2201255435781	2.9126362202113e-79
SERPINB6	SERPINB6	2.20965729338751	0.00284608571911072
MYLIP	MYLIP	2.81599851343306	2.59517137624211e-05
ID4	ID4	1.65254932446747	1.5436892306322e-17
TRIM38	TRIM38	1.14667923980341	1.52481501167917e-06
SLC39A7	SLC39A7	0.143659890434992	0.000764838876600087
HSD17B8	HSD17B8	0.143470615894965	0.0580855651942915
RPS18	RPS18	15.593411049453	0.0435532705986047
RPS10	RPS10	4.49086008557552	1.04755923233399e-08
RPL10A	RPL10A	21.0191897654435	5.65786046023194e-11
TEAD3	TEAD3	0.409390566474117	2.97101252190628e-16
DAAM2	DAAM2	0.120127805970611	2.62970685394821e-07
MDFI	MDFI	0.451941468359928	9.53330288717321e-12
VEGFA	VEGFA	7.0642481234414	4.66674951558674e-33
GSTA4	GSTA4	0.143675430653259	1.86667317039687e-05
BMP5	BMP5	2.41632898340333	1.15052939231081e-28
COL21A1	COL21A1	2.37531018709367	1.30722484354821e-23
DST	DST	2.71684640130752	2.16210202077863e-05
COL9A1	COL9A1	2.11480308164174	2.52941570015593e-11
EEF1A1	EEF1A1	93.5945348918779	5.54847993293177e-42
PHIP	PHIP	1.39501063510681	0.0566168344756329
TPBG	TPBG	0.319821731943614	6.76332200186233e-16
PRDM1	PRDM1	0.313579834561699	0.00266793154093309
LAMA4	LAMA4	3.56725269273294	0.0403071129767312
DSE	DSE	0.116594530743503	0.00120746414919801
SMPDL3A	SMPDL3A	0.243066515303482	5.99644835885695e-10
TPD52L1	TPD52L1	0.512376245526737	0.0205250478337897
EPB41L2	EPB41L2	0.548759749067911	1.72680909925546e-07
CTGF	CTGF	33.594534877319	7.66835414576824e-37
RPS12	RPS12	10.5945348898068	2.96261592530805e-36
TCF21	TCF21	14.563866716758	6.21587978717055e-70
PLAGL1	PLAGL1	0.151429162561294	8.21299221731368e-08
ZDHHC14	ZDHHC14	0.398713876513566	0.0201296361511559
FNDC1	FNDC1	10.5945004629533	2.30548731852135e-25
DLL1	DLL1	2.60708816382148	1.65035754799261e-12
FAM20C	FAM20C	0.122042078689236	3.16054375535805e-07
C7orf50	C7orf50	0.117120389427449	2.07105260300814e-06
NDUFA4	NDUFA4	40.593614723912	3.57130894494144e-41
PHF14	PHF14	10.3555405305305	1.44182259830999e-06
ETV1	ETV1	0.155125853551568	0.0132327892384409
SOSTDC1	SOSTDC1	0.233308369901764	7.81686567582799e-07
TWIST1	TWIST1	0.151402227566729	5.79770065671985e-08
NPY	NPY	58.3420979685587	9.19925573546033e-23
HOXA10	HOXA10	0.584280200735982	1.53190348596972e-16
HOXA11	HOXA11	0.787533736048528	2.52655063628633e-14
HIBADH	HIBADH	0.183021002967606	1.12763140498416e-05
SEPT7	SEPT7	8.52393760355902	5.997728626075e-05
INHBA	INHBA	0.679995833548605	1.41048648247923e-17
AEBP1	AEBP1	0.103214371635469	1.13224006575952e-12
LANCL2	LANCL2	0.185750201817077	6.46620950531057e-06
MDH2	MDH2	0.387809422564201	0.0312516380560878
SEMA3C	SEMA3C	0.208496900034007	0.000306869722087492
SEMA3A	SEMA3A	7.474429149162	1.04807017076096e-33
FZD1	FZD1	1.83274180725119	1.93952907654566e-23
FAM133B	FAM133B	1.91019805341189	0.000111093639493351
COL1A2	COL1A2	29.6422267927403	7.71613665820586e-163
SGCE	SGCE	0.526629424662281	5.464212717358e-06
PCOLCE	PCOLCE	9.99368100299142	1.19726882626422e-84
TRIP6	TRIP6	0.590135493804754	8.89288704281657e-08
KMT2E	KMT2E	7.58808980770496	0.0031266030599749
FOXP2	FOXP2	0.689322359887644	4.31937596482549e-15
CPED1	CPED1	0.258164410478937	6.9856075079524e-14
CALU	CALU	2.72783324986387	2.21158051454159e-12
TSPAN33	TSPAN33	0.893614016973959	3.74232649916829e-17
SMO	SMO	0.150127589688466	0.000211279011386923
MEST	MEST	3.41742013527709	1.10157723358318e-38
CALD1	CALD1	29.7227329143297	1.72403486056704e-53
PTN	PTN	44.3914061188631	4.81263853109227e-72
RARRES2	RARRES2	12.5146413083382	6.49001789779986e-41
TMEM176B	TMEM176B	18.5894321489712	3.39392588546334e-108
TMEM176A	TMEM176A	3.68557887309816	2.49008709860983e-55
KCNH2	KCNH2	0.113266784858283	3.7122076810109e-06
SMARCD3	SMARCD3	0.14129148327965	2.41817607706314e-05
MXRA5	MXRA5	0.189012145394972	0.0121398054344029
NLGN4X	NLGN4X	0.230307689778341	0.0211079574215864
ARHGAP6	ARHGAP6	0.118349122359447	5.32378745566823e-08
RBBP7	RBBP7	0.164725953117738	6.04336699252964e-06
DMD	DMD	0.114978247981717	5.93636128379282e-07
DYNLT3	DYNLT3	0.154732088545098	0.000195194931915594
NDUFB11	NDUFB11	1.35659193294558	0.099534779168687
TIMP1	TIMP1	7.32378876868888	4.51783493743886e-09
MAGED1	MAGED1	0.665122667231309	3.45938739261697e-10
MAGED2	MAGED2	5.5912278243018	0.0448731801226107
PJA1	PJA1	0.535274839828676	1.97710173404862e-15
RPS4X	RPS4X	12.6432548696257	2.16844879937672e-24
ATRX	ATRX	3.19504928473918	0.000742186442954817
ARMCX1	ARMCX1	0.455259008901251	0.0450992899493667
ARMCX2	ARMCX2	0.164713562402778	0.00087897775212483
TMSB15A	TMSB15A	0.608446323143364	0.00105772175342177
TCEAL7	TCEAL7	0.305427431890826	4.07025236921125e-14
TCEAL4	TCEAL4	0.300916762672453	0.000118495011767603
COL4A5	COL4A5	0.656791211356887	8.95458584468204e-13
AGTR2	AGTR2	0.272682670817688	2.71926940149212e-09
RPL39	RPL39	6.58312511931936	1.55322024265623e-12
GPC4	GPC4	1.72986978088522	1.07790899727266e-18
GPC3	GPC3	0.547620492862163	1.16476753114433e-07
FHL1	FHL1	0.596199175108994	2.2977136464091e-37
LINC00632	LINC00632	0.162497097832078	6.06420476383539e-08
BGN	BGN	0.994497269636499	0.000121093425233396
FLNA	FLNA	1.15429676470989	0.000116169124447258
RPL10	RPL10	7.90386339609049	4.48682204734008e-24
CLN8	CLN8	1.13655769710119	0.0402255831206667
CTSB	CTSB	2.38222301574494	7.46976473485385e-06
LOXL2	LOXL2	3.1079852941487	1.32510630573632e-25
ADAM28	ADAM28	36.529961041795	2.97201594170629e-67
ADAMDEC1	ADAMDEC1	43.4897432174805	1.73519477286137e-64
SCARA5	SCARA5	0.103512097613745	2.13027505869589e-05
NRG1	NRG1	0.356668015563949	1.45028731743105e-08
PLPP5	PLPP5	0.192329287630589	2.16289594048442e-05
PLAT	PLAT	33.2115104639335	1.93547188165202e-38
CEBPD	CEBPD	12.5786649981843	1.90382266420077e-24
UBE2V2	UBE2V2	0.145151381077337	0.000194864139989134
SNAI2	SNAI2	0.575280418933873	8.09000769618381e-12
SULF1	SULF1	0.356972278634814	1.07280323939639e-14
RPL7	RPL7	9.32060075658546	0.00235315746236255
CRISPLD1	CRISPLD1	0.135085654024291	9.06463075258521e-05
PIP4P2	PIP4P2	0.169331200492594	1.16403684800104e-09
FAM92A	FAM92A	0.128873213880712	1.51821685847667e-05
GEM	GEM	3.10669368959399	1.92892628650077e-12
SDC2	SDC2	4.4118627545376	6.88573535911208e-35
RPL30	RPL30	13.5936152800719	5.8573622405723e-10
COX6C	COX6C	3.09430684598637	0.0079365080458558
PABPC1	PABPC1	2.19967536627914	0.0952223025891088
YWHAZ	YWHAZ	1.24103187524554	0.0207799324960417
ANGPT1	ANGPT1	1.07532665550815	2.87606750571366e-08
RSPO2	RSPO2	0.111980006597466	1.75417171011159e-05
TRPS1	TRPS1	0.147591581348543	1.353785665355e-07
ENPP2	ENPP2	8.22137324341218	4.96832917351148e-06
KHDRBS3	KHDRBS3	0.395423762071397	3.84797272828485e-08
GPR20	GPR20	0.165793173632324	8.70472725462716e-12
RPL8	RPL8	2.5942962728267	4.78911799026726e-08
PSIP1	PSIP1	0.269375555654523	0.0433779629161794
MOB3B	MOB3B	0.110864958680479	4.8584672613843e-12
ENHO	ENHO	1.8030283558154	1.63380931111574e-18
CNTFR	CNTFR	0.316039225009591	2.70048947703975e-17
CCDC107	CCDC107	0.196331768840234	7.43578359120878e-05
TPM2	TPM2	13.6406437938299	4.53765273301017e-50
SEMA4D	SEMA4D	0.329574328957616	1.29432723855713e-08
ROR2	ROR2	0.17807295816586	1.35261761096378e-12
ASPN	ASPN	0.664003264813518	0.000403851001192186
PTCH1	PTCH1	3.37442792177886	2.71640818187095e-34
SVEP1	SVEP1	0.369056800255704	3.14380634188014e-06
COL27A1	COL27A1	0.911122260518339	1.45694666291046e-22
WHRN	WHRN	0.102335857840604	0.000184979845102106
ATP6V1G1	ATP6V1G1	0.148643753703807	0.0465378212805701
TNC	TNC	2.5592981725437	3.87837131938062e-08
PDCL	PDCL	0.332985396226601	0.0393688381936148
PBX3	PBX3	3.0925153967388	1.55303047610924e-06
CERCAM	CERCAM	0.243466093839964	3.56632077784553e-12
IER5L	IER5L	1.34491530840764	0.00764310759331236
RPL7A	RPL7A	28.6239573870434	3.69204478023947e-24
ADAMTS13	ADAMTS13	0.242892458704492	1.33689745210008e-14
LSP1	LSP1	0.15244461036667	2.22462826432717e-06
OLFML1	OLFML1	0.332049386324251	1.4382652343552e-14
MRVI1	MRVI1	0.172404914473139	1.53999229110393e-11
DKK3	DKK3	0.625549529417384	3.81363211353101e-18
INSC	INSC	0.125649381268235	2.86310054161649e-06
RPS13	RPS13	2.61824261275407	4.70984677210305e-10
SPTY2D1	SPTY2D1	0.259454643652947	0.00815390573848162
NELL1	NELL1	1.20261068102865	1.41971674396109e-29
CD44	CD44	0.235836201980061	1.9983766000318e-09
CD82	CD82	0.101383755494766	0.000958001003142903
CREB3L1	CREB3L1	0.332342456827061	6.76454540988969e-15
MDK	MDK	19.4539837955808	1.94272904058865e-47
LRP4	LRP4	0.15783194764801	0.000196644324393151
FADS3	FADS3	0.472874896309938	2.44209955998819e-16
FAU	FAU	11.2718471527304	0.00236783017019704
EFEMP2	EFEMP2	2.01755558324974	4.41411574525343e-35
CD248	CD248	0.674203010509826	2.31822362983135e-32
CTSF	CTSF	0.17152719195265	2.45390008439324e-08
CLCF1	CLCF1	0.165862268463985	5.08141486988998e-07
MRGPRF	MRGPRF	0.909881925965104	3.02527201846015e-27
RPS3	RPS3	13.5941949637673	6.15895192731289e-10
CLNS1A	CLNS1A	1.05099771108527	0.00122982501498031
SYTL2	SYTL2	0.104807733521965	3.7483607892927e-07
CTSC	CTSC	17.5348261049166	9.74347044951447e-22
NAALAD2	NAALAD2	0.100809486151813	5.24983880061049e-08
PDGFD	PDGFD	1.862529898176	7.00108934252839e-18
CASP1	CASP1	0.529230479551325	1.60706031429198e-05
CARD16	CARD16	0.169581704804953	6.01137684822513e-05
GRIA4	GRIA4	0.137694871112308	5.71250735559606e-08
CRYAB	CRYAB	0.464962551187765	5.88617116209718e-08
AP002884.1	AP002884.1	0.15128974676138	8.47618916649467e-05
NCAM1	NCAM1	0.700641018311019	8.04732488005578e-17
REXO2	REXO2	0.404289873614958	1.25892836393244e-05
TAGLN	TAGLN	43.5945348920086	6.48387553805223e-58
RPS25	RPS25	0.594696360427783	0.0106727102033708
OAF	OAF	0.3470084601156	0.00014088189336652
CLMP	CLMP	0.530644939353937	5.29778487171862e-24
CELF2	CELF2	0.438337770506902	2.84663216048546e-11
ITGA8	ITGA8	16.5017970164786	6.17911501713996e-25
MSRB2	MSRB2	0.120074063805669	0.000104085032625452
PRTFDC1	PRTFDC1	0.250162103332448	0.00109841977771983
YME1L1	YME1L1	0.180830305687933	1.5509421172165e-06
BAMBI	BAMBI	0.36292069605593	0.000159420693355563
PARD3	PARD3	0.102384871023568	0.000146629022557567
VSTM4	VSTM4	0.250669972184346	3.74765039415189e-15
PRKG1	PRKG1	0.433068579740418	3.41724738318456e-24
ADAMTS14	ADAMTS14	0.156614883036014	1.26828091377468e-08
ZNF503	ZNF503	0.783290680200355	2.5724260331879e-06
RPS24	RPS24	17.5945348655885	1.1354564619695e-14
PLAC9	PLAC9	4.78877019370236	2.9089939308365e-25
BMPR1A	BMPR1A	0.127718561367632	1.77958675733932e-08
ATAD1	ATAD1	0.159073221661563	0.000246736678087249
ACTA2	ACTA2	73.5945348916136	2.74700693905796e-67
MARVELD1	MARVELD1	0.521793767922134	2.55928717898044e-07
HPSE2	HPSE2	0.122451359540289	4.69678794605578e-09
NKX2-3	NKX2-3	0.240964530361652	0.000175759818417667
MRPL43	MRPL43	0.199083652317603	0.015473349857645
ARL3	ARL3	0.20321020994013	0.000237028666496578
GFRA1	GFRA1	2.65681154587273	5.93759013033724e-17
GRK5	GRK5	0.264608797486425	0.000510781375006822
RGS10	RGS10	13.1952048597888	1.74995397075051e-43
FGFR2	FGFR2	0.144682604684711	1.21865301080672e-10
HTRA1	HTRA1	1.45327735294089	6.01307474092896e-08
WNT5B	WNT5B	1.15674654935026	7.42751451015449e-15
CCND2	CCND2	6.4702733729771	1.95265026907375e-13
NTF3	NTF3	0.196883201763484	1.01975842214517e-11
TPI1	TPI1	9.13391727645601	6.3197160872767e-07
C12orf57	C12orf57	12.2343775638385	3.53712961721726e-15
C1S	C1S	15.4152930996079	1.84875255217714e-67
C1R	C1R	8.91659828903787	4.25155321009233e-48
PLBD1	PLBD1	0.303432665252002	8.63490300608678e-17
RERG	RERG	0.155614212359385	1.22471515275853e-08
EPS8	EPS8	2.50757463629411	1.05378311086904e-19
SSPN	SSPN	0.222599391395027	8.5745162642532e-12
SCAF11	SCAF11	0.891813854973121	4.9836409242616e-08
IGFBP6	IGFBP6	0.185215696800508	2.28939132830433e-09
HNRNPA1	HNRNPA1	5.8965473096046	8.79356533121958e-05
CD63	CD63	13.2499671741931	0.00327924269910462
RPS26	RPS26	6.59464961781548	1.33202829649749e-08
RPL41	RPL41	56.5945347227273	8.1520693117024e-17
NACA	NACA	4.28754096270136	1.88736845072361e-07
LRP1	LRP1	1.67252931934148	7.82240131841872e-31
NDUFA4L2	NDUFA4L2	0.560663933742622	0.000460247450987076
GLI1	GLI1	0.172280040504586	3.0321520144795e-09
