Gene	LogFC	Pval
HAX1	HAX1	0.137115304372449	0.0546340868205131
SHC1	SHC1	0.230477928723737	1.11131480707226e-05
CKS1B	CKS1B	0.118953262044422	0.00145439211821489
FDPS	FDPS	0.160659025302984	0.0268720570794999
RUSC1	RUSC1	0.175110318718386	0.000145206044523275
GON4L	GON4L	0.199162088620926	3.80428931307711e-06
SSR2	SSR2	8.08285577258301	2.39829923416772e-08
MEX3A	MEX3A	0.235061390307981	6.63067413323356e-07
PMF1	PMF1	0.126932484218806	0.000782524947561733
CCT3	CCT3	1.25224910915992	0.000193444798688382
NAXE	NAXE	0.169806593212775	0.000416381173525757
NES	NES	0.31661970174166	6.16137698343944e-10
MRPL24	MRPL24	0.153154988238203	0.000224312947732293
PEAR1	PEAR1	0.111487482278625	6.31369698670698e-08
KIRREL1	KIRREL1	0.170366761304295	1.37511663561522e-13
IFI16	IFI16	8.30921593801964	4.5287426006789e-05
PEA15	PEA15	0.152385360195046	0.0123713459589464
NCSTN	NCSTN	0.168332650218384	0.000521690203737757
VANGL2	VANGL2	0.117571742240144	1.86436032059856e-09
NDUFS2	NDUFS2	0.187950508329467	0.0519523213451825
SDHC	SDHC	0.35580920797272	0.000124897389751917
DUSP12	DUSP12	0.111404561638346	0.0784120133998346
DDR2	DDR2	0.447236767667796	1.54962310846521e-15
PBX1	PBX1	1.53432892373751	1.08102011148794e-13
MGST3	MGST3	1.76968800813463	3.17986916079161e-06
ALDH9A1	ALDH9A1	0.521956799884148	1.57774806315449e-10
TMCO1	TMCO1	0.347629274788228	0.000201527720693217
MPZL1	MPZL1	0.132176789708827	0.0427198221274046
GPR161	GPR161	0.100822159105568	1.72936081540855e-06
PRRC2C	PRRC2C	3.8616183790814	0.0667243926021773
DNM3OS	DNM3OS	0.15124227276416	8.22082892549682e-12
PIGC	PIGC	0.141779073338015	0.029986152447333
PRDX6	PRDX6	1.92160356675971	0.000300103184909157
RALGPS2	RALGPS2	0.175836752230163	6.57314242327192e-10
QSOX1	QSOX1	0.371985318955373	0.0365529191203175
ACBD6	ACBD6	0.232962705619402	2.85687330382075e-06
DHX9	DHX9	0.727503255312863	0.00140462386206818
LAMC1	LAMC1	0.903558662085027	1.39269895952884e-20
C1orf21	C1orf21	0.302640777372101	1.94349504282819e-05
TPR	TPR	5.25538276406005	0.00360708601021601
TROVE2	TROVE2	0.293241068536257	0.0316144778136611
CFH	CFH	0.288168789337362	1.91744898889284e-09
NEK7	NEK7	0.101444356915862	0.00616202666552731
CAMSAP2	CAMSAP2	0.150237852025959	1.84520055476784e-05
TMEM9	TMEM9	0.733764880874803	3.29268420341737e-14
PHLDA3	PHLDA3	0.222461309103112	8.47135087780809e-10
CSRP1	CSRP1	4.40328046031267	8.22649290268865e-14
NAV1	NAV1	0.157157190620381	0.00652702397988316
IPO9	IPO9	0.149113010134951	0.0462536621705197
SHISA4	SHISA4	0.124178573230741	3.90936261307109e-05
LMOD1	LMOD1	0.157363376471608	2.83009191547025e-09
PPP1R12B	PPP1R12B	0.224292735149302	0.0337627474610587
KDM5B	KDM5B	0.266873079754187	0.000144404943446191
CYB5R1	CYB5R1	0.105623229277349	0.0122420090149327
BTG2	BTG2	1.00393650616286	0.0185767895492672
FMOD	FMOD	0.174131148775306	6.54368345007514e-09
ATP2B4	ATP2B4	0.183913596473717	6.94572958390083e-06
SNRPE	SNRPE	0.676650868422587	0.00353191590381256
NUCKS1	NUCKS1	7.48179205489523	1.65211909934555e-20
PLXNA2	PLXNA2	0.215573971279851	1.2169451532206e-08
NENF	NENF	0.896330335033039	6.40337433462214e-10
ATF3	ATF3	6.33763476738298	0.0496832884082007
SMYD2	SMYD2	0.128934994710554	0.0378857302970973
EPRS	EPRS	0.281256698150267	0.0150775053181577
RAB3GAP2	RAB3GAP2	0.103066578929855	0.00027258615751896
CAPN2	CAPN2	0.317627507994627	4.47504594394415e-05
DEGS1	DEGS1	0.979165287656462	3.15215312389954e-10
CNIH4	CNIH4	0.252678686327066	0.00200677684844581
LBR	LBR	0.30440317993721	0.0879556088351676
ENAH	ENAH	1.04047880436926	9.75612199055969e-31
SRP9	SRP9	1.52603621723941	2.34030916523779e-12
EPHX1	EPHX1	0.9794317179594	7.55680276064783e-24
H3F3A	H3F3A	35.4191605579575	5.50741781423967e-06
CDC42BPA	CDC42BPA	0.340052204695332	5.80032203995977e-13
SNAP47	SNAP47	0.128468193116629	6.75908146676093e-09
ARF1	ARF1	2.03690867255795	0.0211668378291747
OBSCN	OBSCN	0.104835897026504	0.000349850227882179
RNF187	RNF187	0.223423956417526	0.000105823404398651
RAB4A	RAB4A	0.237005164544139	0.000804615795717925
GNPAT	GNPAT	0.163089590298447	0.0891673303070479
TSNAX	TSNAX	0.10058252563205	0.0692342574974906
COA6	COA6	0.144911876446266	1.18926475875798e-07
TOMM20	TOMM20	0.324721125864587	0.00794509912972865
ARID4B	ARID4B	1.10599743956062	0.00833440886582099
NID1	NID1	2.77285379395848	8.13298097828028e-36
GREM2	GREM2	1.15116517066264	0.000528829162414561
FH	FH	0.114855386793899	0.0331453242672609
SDCCAG8	SDCCAG8	0.113534252928971	0.017541761401778
ADSS	ADSS	0.139600860559988	0.033383058172565
DESI2	DESI2	1.11801074173215	1.49809126861559e-08
COX20	COX20	0.202112805056268	0.0204649610229338
SH3YL1	SH3YL1	0.623033587358624	3.01350673413473e-07
ACP1	ACP1	0.813203394417932	1.80708160324531e-08
ALKAL2	ALKAL2	2.14095006915408	5.50076956798713e-17
TMEM18	TMEM18	0.291081557014222	0.00028788275617365
PXDN	PXDN	6.19594440480629	1.18616221275028e-40
RPS7	RPS7	28.7326879166649	2.59344521468468e-10
SOX11	SOX11	0.141416648437426	0.000585797961040316
KIDINS220	KIDINS220	0.236487333014331	0.00106277177581613
MBOAT2	MBOAT2	0.121612644355036	5.78798098350257e-05
YWHAQ	YWHAQ	1.98225548193931	1.03222602920502e-09
KLF11	KLF11	0.17015992852707	3.54222471044249e-07
CYS1	CYS1	0.159502438791955	1.96191446988633e-11
NOL10	NOL10	0.111825242468475	0.00325274551302488
PDIA6	PDIA6	12.3025370216613	3.88051578648782e-12
PQLC3	PQLC3	0.192197894871746	7.39328020828617e-06
ROCK2	ROCK2	0.688847654315195	3.00113478067318e-09
FAM84A	FAM84A	0.14449393633183	9.46899099813639e-05
DDX1	DDX1	0.272653452471161	0.00108715754413104
KCNS3	KCNS3	0.704010029268204	1.13622912802561e-26
RDH14	RDH14	0.156906932459932	1.5065825783385e-05
LAPTM4A	LAPTM4A	15.3636236193295	5.37889063933054e-24
PUM2	PUM2	0.14112018057578	0.0550419732197707
RHOB	RHOB	6.52573975962419	0.000257352729317597
KLHL29	KLHL29	0.106826119550423	6.11031172750015e-08
UBXN2A	UBXN2A	0.269020619339971	0.0221088851637946
SF3B6	SF3B6	1.10276752145353	6.15717620335625e-06
TP53I3	TP53I3	0.216354709104676	0.00026526732414163
PTRHD1	PTRHD1	0.256075135216292	0.000178583431756869
HADHA	HADHA	1.18926894379587	0.000228483534248704
HADHB	HADHB	0.484770389398307	0.00779667609525243
OST4	OST4	4.42076831866298	1.4561512703107e-06
EMILIN1	EMILIN1	7.1348535829201	2.86623965449754e-59
ATRAID	ATRAID	0.513774194517173	0.000134800046802532
EIF2B4	EIF2B4	0.102371776984468	1.05211682869177e-05
SNX17	SNX17	0.304522706150834	0.000485899204477744
NRBP1	NRBP1	0.216710657697218	0.00723152270582627
FNDC4	FNDC4	0.136584817274133	0.00150884529721117
SLC4A1AP	SLC4A1AP	0.108307058350898	0.0301929790734194
MRPL33	MRPL33	0.351088564818733	0.00732324884510186
LBH	LBH	0.367198570668865	3.01432323530475e-08
LTBP1	LTBP1	0.205591865783446	8.27358061676026e-09
CRIM1	CRIM1	0.186399569243505	3.49727643259616e-12
EIF2AK2	EIF2AK2	0.186610939233037	0.000260111750963099
SRSF7	SRSF7	0.293332383832083	0.0243003981284562
MORN2	MORN2	0.112566805797573	3.54433419822288e-09
MAP4K3	MAP4K3	0.114513477214205	0.00648111680903336
PKDCC	PKDCC	3.19987131702366	2.47047183797369e-58
COX7A2L	COX7A2L	1.21209772831727	0.000919546782019576
MTA3	MTA3	0.128934994710554	0.000954275477719422
HAAO	HAAO	0.11975474302958	0.00618964321782504
ZFP36L2	ZFP36L2	0.624360718330855	0.0722284080790573
PLEKHH2	PLEKHH2	0.561529983408108	1.58609708912716e-27
PREPL	PREPL	0.164772692945521	8.11435998441706e-05
EPAS1	EPAS1	0.186295460430862	0.0881422675724313
MSH6	MSH6	0.136617590982778	0.00337360485700019
ERLEC1	ERLEC1	0.185601379161347	0.0326226920502642
SPTBN1	SPTBN1	0.388134523387936	0.094509777846121
RTN4	RTN4	9.64552508708095	1.75879910161086e-19
RPS27A	RPS27A	56.4211296664457	4.71585402898346e-13
CFAP36	CFAP36	0.208036909324436	6.33807823563547e-05
EFEMP1	EFEMP1	12.5564360772632	7.74909122309192e-26
FANCL	FANCL	0.164926081015882	2.90042108115426e-08
XPO1	XPO1	0.299973813704387	5.8491011879147e-06
CCT4	CCT4	0.793647802837803	0.000207169804499581
EHBP1	EHBP1	0.118810975851155	9.33421141539021e-06
MDH1	MDH1	0.760142575522845	0.000126385689142719
UGP2	UGP2	0.337516615120929	0.0282439299793477
MEIS1	MEIS1	0.197971173871316	0.0139382800341263
C1D	C1D	0.466197608835163	0.000161604195960144
ANTXR1	ANTXR1	0.389409423929086	1.18737799604082e-18
GFPT1	GFPT1	0.120649715955729	0.00235367645869874
ANXA4	ANXA4	0.176467303210721	0.0898657014898331
TIA1	TIA1	0.238875282008564	5.27830698206604e-05
PCYOX1	PCYOX1	0.20770470218995	3.13372772011554e-08
SNRPG	SNRPG	0.732601901444853	0.0301028574194556
MPHOSPH10	MPHOSPH10	0.17517266497558	0.00748435707414683
CCT7	CCT7	0.481896485828427	0.00521812680087312
ACTG2	ACTG2	30.3917940031344	1.43508182861673e-10
BOLA3	BOLA3	0.127514051687852	0.011715224489623
POLE4	POLE4	0.171117793458393	0.00447537015225995
SUCLG1	SUCLG1	0.581518481568669	0.0726226401496791
TMSB10	TMSB10	10.5486372384644	8.19124637171189e-07
TCF7L1	TCF7L1	0.349860536924138	4.89322311835974e-06
TGOLN2	TGOLN2	0.680360329968367	0.0266167303432985
USP39	USP39	0.105723981836368	4.58605442727999e-09
KRCC1	KRCC1	0.157742554378982	7.31366259755068e-06
COA5	COA5	0.116173370446231	0.0783078828034419
TXNDC9	TXNDC9	0.182845138231822	0.000726712285932138
REV1	REV1	0.104926108475262	0.0691630292190998
IL1R1	IL1R1	0.268801051060902	0.00680501836647357
MRPS9	MRPS9	0.179290653833842	0.000602444723006194
FHL2	FHL2	0.701562225896252	1.03761431709016e-20
NCK2	NCK2	0.509996048994639	2.15231797791437e-05
UXS1	UXS1	0.229063455245367	0.000224804901870381
GCC2	GCC2	0.200689932902964	0.00815124608223843
LIMS1	LIMS1	1.04911602658178	0.0180564260474646
SEPT10	SEPT10	0.554617294867841	1.09575129480554e-19
SOWAHC	SOWAHC	0.181476982907159	3.54669766273411e-14
DBI	DBI	0.608292358633925	0.0476385629969789
GLI2	GLI2	0.104835897026504	0.00128724119317258
NIFK	NIFK	0.137388850607202	0.00317930444689475
TSN	TSN	0.157850683802421	0.00110807340048953
CYP27C1	CYP27C1	0.107536693911899	9.96408569837986e-09
LIMS2	LIMS2	0.164389044136126	0.000167594528045419
AC012306.2	AC012306.2	0.165186745759379	0.0138239003239495
SMPD4	SMPD4	0.118873634201486	0.00969164655219325
MZT2A	MZT2A	0.603626912390196	0.0410127162970526
NCKAP5	NCKAP5	0.115009405457915	3.21888178232645e-05
CCNT2	CCNT2	0.107023653467154	0.0250612083669817
UBXN4	UBXN4	0.50203052524795	0.0609052413021989
DARS	DARS	0.360708801845186	0.00831383088343154
MBD5	MBD5	0.125850740364674	0.0334995264508851
RND3	RND3	1.21890753089435	2.41325732589371e-11
RIF1	RIF1	0.152047180284308	0.00459656685752173
FMNL2	FMNL2	0.165152161508259	2.86726623904566e-07
ARL6IP6	ARL6IP6	0.134583488285064	0.00191422365648128
ACVR1	ACVR1	0.156906932459932	2.8194820939638e-07
BAZ2B	BAZ2B	0.553403103707246	0.0297273269066336
RBMS1	RBMS1	0.924218140189185	8.35314382436097e-12
PPIG	PPIG	0.892166102145308	0.0312966656873223
KLHL23	KLHL23	0.237314893515395	0.0519278877042221
SSB	SSB	2.29470314033212	1.57256789394334e-05
METTL5	METTL5	0.166522936696207	2.15692228286162e-05
GORASP2	GORASP2	0.254290078032697	0.000131845922952107
CYBRD1	CYBRD1	0.281619969472811	6.69619999030279e-13
DYNC1I2	DYNC1I2	0.358827399117523	0.000158685792799094
HAT1	HAT1	0.677819846996891	1.18863121229737e-05
METAP1D	METAP1D	0.122419811052686	3.40618102623058e-05
MAP3K20	MAP3K20	0.394779994313124	4.52360455491066e-07
OLA1	OLA1	0.221915942306238	0.0760242902269624
CIR1	CIR1	0.175423180763625	0.0408057753743336
ATF2	ATF2	0.12007981895061	0.00379761945241393
ATP5MC3	ATP5MC3	2.38572063771024	0.000578994839728269
LNPK	LNPK	0.111503545726727	0.00081500509849663
HOXD11	HOXD11	0.109006745826864	1.97160773430657e-06
HOXD8	HOXD8	0.164278440060946	1.04207046004763e-11
MTX2	MTX2	0.172782238779584	0.0393363866422833
LINC01116	LINC01116	0.371300215109592	1.10232552241985e-08
OSBPL6	OSBPL6	0.565236821828514	4.18631955480087e-08
FKBP7	FKBP7	0.505318807403399	2.14438071244993e-18
SESTD1	SESTD1	0.441201933382625	5.5675729641929e-05
UBE2E3	UBE2E3	1.25902342275033	5.3663227892745e-13
PDE1A	PDE1A	0.242149587318426	9.06994278974278e-09
FRZB	FRZB	23.483198249028	7.45129890540179e-28
NCKAP1	NCKAP1	0.284295229132685	5.82423679929002e-14
ZNF804A	ZNF804A	0.16752354770244	2.34873543518678e-06
ITGAV	ITGAV	0.215655938752585	0.00452498929441177
TFPI	TFPI	5.5456899167945	6.9305868386596e-29
GULP1	GULP1	0.825998747664577	3.88951314307379e-22
COL3A1	COL3A1	95.41921411419	6.85685394034873e-59
COL5A2	COL5A2	3.8231321831547	2.11982734267834e-38
PMS1	PMS1	0.142093840384657	4.46288448897203e-06
HIBCH	HIBCH	0.234282885332733	3.56490395421447e-05
STAT1	STAT1	1.72435343123606	6.35677910429076e-05
MYO1B	MYO1B	0.334734018128043	6.42269764680405e-06
SF3B1	SF3B1	2.4793129335792	0.00660141742616866
MOB4	MOB4	0.167928077493572	0.0028693053850564
SPATS2L	SPATS2L	0.618164369820016	0.0171179819659302
BZW1	BZW1	2.67459845054463	0.0161742623677676
NDUFB3	NDUFB3	0.161274746455784	0.0814870026199245
FZD7	FZD7	0.195997256951306	2.49265656227797e-08
SUMO1	SUMO1	0.774574988618846	1.12052740936368e-06
BMPR2	BMPR2	0.980134062466079	9.96281133094303e-12
ABI2	ABI2	0.345637423963081	0.000224242899359461
NDUFS1	NDUFS1	0.145157099824418	9.19069477520726e-06
EEF1B2	EEF1B2	7.2533444162764	0.0299653592607121
CREB1	CREB1	0.183053430574699	3.05309088600922e-06
SPAG16	SPAG16	0.119585592198626	0.000171737552110129
FN1	FN1	29.1142929314403	4.04257287379668e-87
XRCC5	XRCC5	1.2871518168627	0.00182726646282451
RPL37A	RPL37A	7.75600028694842	0.0833745139151687
IGFBP5	IGFBP5	28.1912741439998	2.19802129858675e-42
AAMP	AAMP	0.166625884966353	0.000305403157371991
PNKD	PNKD	0.416768903185996	9.59908861101119e-08
TMBIM1	TMBIM1	0.166170599104149	0.0779306003777794
CTDSP1	CTDSP1	0.358566463461342	0.000421909011063805
DES	DES	5.85523317768572	2.89420574104577e-06
SPEG	SPEG	0.145957430630159	4.73827508685051e-09
CHPF	CHPF	0.293601328905668	4.6242385914026e-14
OBSL1	OBSL1	0.210674236261118	1.7685723842868e-05
FARSB	FARSB	0.129385919383374	0.0120393774814783
SERPINE2	SERPINE2	3.60365664688895	3.25216495635408e-19
IRS1	IRS1	0.209913808574155	3.90686809430628e-10
MFF	MFF	0.567580492340852	1.82565461253293e-08
SP110	SP110	0.112763177239564	0.0327971925305719
ITM2C	ITM2C	4.00598868450871	6.58112801235933e-10
