Gene	LogFC	Pval
HYI	HYI	0.182646682203052	0.00575614827289914
ST3GAL3	ST3GAL3	0.106124780109299	0.000173801602598469
EIF2B3	EIF2B3	0.673159288225181	9.03212896969464e-06
UROD	UROD	0.893215072246512	4.50882725308578e-07
PIK3R3	PIK3R3	1.23107815258336	7.15681960983062e-12
MKNK1	MKNK1	0.208574524584512	5.42350689688413e-08
MOB3C	MOB3C	0.114965158690406	0.00192393208610832
EFCAB14	EFCAB14	35.7081536782473	1.70929172181249e-19
TAL1	TAL1	0.242985499669915	5.02510930618053e-11
TUT4	TUT4	0.184486922813981	0.0013513533698213
GPX7	GPX7	0.390788892632272	9.76855183456432e-08
C1orf123	C1orf123	0.226221926492719	5.13382703301681e-05
SSBP3	SSBP3	0.524757301538835	2.83487858074442e-12
USP24	USP24	0.111003631801224	0.000636299083186429
PLPP3	PLPP3	4.73395017008938	8.3905300909739e-25
JUN	JUN	128.042636013597	1.66651084951922e-55
CACHD1	CACHD1	0.198456797728027	1.58338424481637e-07
JAK1	JAK1	0.796561378620233	8.76598323278937e-17
LEPROT	LEPROT	4.93132637219126	2.7591891456733e-13
LEPR	LEPR	0.26414534086372	1.0793616358744e-08
PDE4B	PDE4B	1.06523833004049	1.27295401847935e-06
TCTEX1D1	TCTEX1D1	0.206990235020754	1.28333622746673e-06
SRSF11	SRSF11	1.93412335643533	2.15233015142681e-13
PTGER3	PTGER3	0.424882357902384	0.00147131912960305
TYW3	TYW3	0.10611429482454	0.0395644013922587
DNAJB4	DNAJB4	0.271924601891869	0.00141608440063244
IFI44L	IFI44L	0.367571696005158	1.00444236884861e-06
IFI44	IFI44	0.199484444743626	2.07527264479785e-08
ADGRL4	ADGRL4	13.0190739590841	2.34642398209965e-35
ADGRL2	ADGRL2	5.79775016222523	8.78037640536202e-22
ODF2L	ODF2L	0.491273551321307	5.51208642031488e-08
SH3GLB1	SH3GLB1	0.154198017942567	0.00010851135762619
PKN2	PKN2	0.151487472080255	0.00251104412084207
GBP4	GBP4	0.192619379066189	8.69649604464807e-08
LRRC8C	LRRC8C	0.587552114465244	1.06715649115265e-14
TGFBR3	TGFBR3	0.980492760837716	1.05503450873202e-23
MTF2	MTF2	0.246988595324367	1.04623015282446e-05
FNBP1L	FNBP1L	0.628653620175207	5.27732685411704e-06
DNTTIP2	DNTTIP2	6.3587318225568	6.54276259891047e-06
ARHGAP29	ARHGAP29	8.21251548528523	4.77660055278537e-62
CNN3	CNN3	7.64549662524491	1.00754478653962e-30
PTBP2	PTBP2	0.279376540776372	1.37971720874088e-07
PALMD	PALMD	4.20202665803593	1.01964318292553e-17
CDC14A	CDC14A	0.70595894887371	0.00943604754995243
AC104506.1	AC104506.1	0.243953656424715	1.35730102530949e-06
S1PR1	S1PR1	3.72992046833228	1.63329326667578e-19
SLC25A24	SLC25A24	0.386791593848	4.77973502965698e-06
GNAI3	GNAI3	3.0514880304165	2.99732082514782e-17
CSF1	CSF1	0.442183306295422	1.20697919226459e-10
AHCYL1	AHCYL1	0.176425093113204	0.0246960791607211
STRIP1	STRIP1	0.159896292137415	9.4044509109444e-05
KCNC4	KCNC4	0.244360008507907	1.59401347656033e-05
RAP1A	RAP1A	0.538967137509205	7.0175899391585e-07
CTTNBP2NL	CTTNBP2NL	0.603967242967742	0.000108676979335545
SLC16A1	SLC16A1	0.234078313096965	0.000109372860595346
SLC16A1-AS1	SLC16A1-AS1	0.140502993181819	9.19705449489243e-05
PHTF1	PHTF1	0.180753085814809	0.000863961502487867
HIPK1	HIPK1	0.190412086736383	4.6700516042573e-05
TRIM33	TRIM33	0.363325131072086	1.84024932515359e-05
TSPAN2	TSPAN2	2.67321326235439	2.69758866344545e-11
VANGL1	VANGL1	0.145873027413137	0.000299419264141098
PTGFRN	PTGFRN	0.242891532409046	3.60267526838469e-06
MAN1A2	MAN1A2	0.208456866557265	0.00884007587271698
SRGAP2C	SRGAP2C	0.62694328806884	5.44878551344816e-16
SRGAP2B	SRGAP2B	0.782577513651517	1.12774156629592e-16
PIAS3	PIAS3	0.218257262938566	8.78532919096301e-08
LIX1L	LIX1L	0.285040594957685	8.86956240772783e-10
POLR3GL	POLR3GL	0.324196461392009	5.26116771774096e-05
GJA5	GJA5	18.7626705105007	8.93290338185956e-08
PLEKHO1	PLEKHO1	0.675250699099133	2.83455694822507e-11
APH1A	APH1A	0.479123941269372	1.03815733661538e-05
C1orf54	C1orf54	2.16030845326508	9.08442674065962e-14
RPRD2	RPRD2	1.03450305082054	0.0172110258195312
MCL1	MCL1	11.0228363139512	5.86948567227193e-10
CDC42SE1	CDC42SE1	0.276485993190775	5.1942957000815e-06
SEMA6C	SEMA6C	0.399086313235229	5.4341027439125e-11
PSMB4	PSMB4	0.271566597163873	0.000390569665585884
POGZ	POGZ	0.74776390318372	1.09787002891808e-09
MRPL9	MRPL9	0.228525708920002	3.64584791000056e-07
S100A16	S100A16	5.51062852509078	5.63497409269689e-15
NPR1	NPR1	0.522425798476745	7.50558269672871e-19
INTS3	INTS3	0.470619220725926	1.71028699375922e-12
GATAD2B	GATAD2B	0.200852952791352	1.18945388558485e-06
CRTC2	CRTC2	1.35135843439376	8.36953487589044e-07
SLC39A1	SLC39A1	1.05987547203464	1.18869876314285e-05
AL358472.4	AL358472.4	0.132204239241571	5.47677289082273e-05
RAB13	RAB13	1.28264069612711	6.24474313589008e-15
TPM3	TPM3	3.11292963730725	5.00813165227744e-23
ATP8B2	ATP8B2	0.187215821727102	2.39881329078091e-07
SHE	SHE	2.74731148534017	2.49356626259127e-27
TDRD10	TDRD10	0.156964527390822	1.65405821292111e-08
UBE2Q1	UBE2Q1	0.256394540525169	1.69893614523789e-07
ADAR	ADAR	0.675183272760751	5.43694112530974e-08
KCNN3	KCNN3	1.47773593468045	5.05952328217089e-12
PMVK	PMVK	0.374236621213786	0.0113636596834735
SHC1	SHC1	1.03031464343551	5.53855821036982e-20
ADAM15	ADAM15	18.9696782598408	1.01621798143154e-61
EFNA1	EFNA1	15.1901442575848	1.84663006250722e-10
FAM189B	FAM189B	0.167433661034404	1.96008747733861e-06
CLK2	CLK2	0.11670634720531	0.000114701263610213
FDPS	FDPS	13.8738565438515	4.78727035454812e-10
GON4L	GON4L	0.313537580481939	1.57554051621651e-09
SYT11	SYT11	0.457592539301948	1.06082718570034e-08
RIT1	RIT1	0.101418638586057	0.00790074542193295
ARHGEF2	ARHGEF2	0.440135701212066	2.98503210137687e-13
MEX3A	MEX3A	0.291276601660917	1.87583141586744e-07
SEMA4A	SEMA4A	0.570191047985879	1.82498870236707e-09
NES	NES	3.21436546235528	1.37196117096191e-19
PEAR1	PEAR1	2.1989078693432	3.03921332198103e-18
ARHGEF11	ARHGEF11	0.108015306343286	0.000352960474113016
ETV3	ETV3	0.670618323022107	1.28606124431627e-08
IFI16	IFI16	6.04784840814524	2.65349088460192e-49
ACKR1	ACKR1	31.9705909740398	5.92373298035468e-10
DUSP23	DUSP23	0.960463258199009	0.00951244928680483
TAGLN2	TAGLN2	23.9578816196399	1.51643119056414e-31
PEA15	PEA15	5.55899728473214	5.7954379143207e-20
DEDD	DEDD	0.281416822428734	4.19844591431265e-06
B4GALT3	B4GALT3	0.139410058569172	0.000221744436599993
ADAMTS4	ADAMTS4	1.40814353631223	3.98781424513936e-12
NDUFS2	NDUFS2	0.340960624868732	0.0161424475826614
FCER1G	FCER1G	0.364578066199179	5.2258074513266e-08
UCK2	UCK2	0.231111333029333	0.011293356385167
MPZL1	MPZL1	0.33529113098287	0.000613241724842847
GPR161	GPR161	0.244321563469738	2.00808350989253e-07
TIPRL	TIPRL	0.208562317889952	0.000161628136278101
SELP	SELP	0.306577783294903	9.00734729615446e-07
SELE	SELE	11.1994294418726	2.85271201035794e-22
PRRC2C	PRRC2C	0.156933097655724	5.50391120588931e-09
VAMP4	VAMP4	0.158489845812472	2.15997579364951e-06
DNM3	DNM3	0.121337855852417	7.58999988335286e-06
DNM3OS	DNM3OS	0.199929549947576	1.9289952123248e-05
KLHL20	KLHL20	0.331964451210243	1.14890770344565e-07
RC3H1	RC3H1	0.150945453829147	0.0703383004199818
RASAL2	RASAL2	0.961654336594457	7.02673574144309e-21
TOR3A	TOR3A	0.246497370747297	0.000119339890778098
ABL2	ABL2	1.16816425706442	0.000171875656749912
CEP350	CEP350	0.526452371367396	0.000637763091484983
XPR1	XPR1	0.232111459555742	0.00169558153953142
STX6	STX6	0.294923686328199	5.19111719052908e-08
IER5	IER5	5.41522791766305	3.2309282387773e-20
GLUL	GLUL	3.85495611191773	1.30588492519937e-08
RGS16	RGS16	17.8844363061006	2.06979561211886e-16
LAMC1	LAMC1	11.498571307456	1.73002785259358e-26
SMG7	SMG7	0.423136803983267	0.00394667210907383
FAM129A	FAM129A	0.97186472118936	1.31036086720806e-09
RNF2	RNF2	0.137953773490518	1.65309676948572e-06
IVNS1ABP	IVNS1ABP	1.4625159614436	9.42026413133429e-09
TPR	TPR	1.22390449622314	1.62054683111408e-11
ODR4	ODR4	0.491239082155593	2.81506732410937e-05
TROVE2	TROVE2	0.355202686829425	8.82709999212751e-07
CFH	CFH	3.18091778652108	2.35894416192274e-12
ASPM	ASPM	1.11099428871011	0.00961820304153416
MIR181A1HG	MIR181A1HG	0.440392706677757	1.27600984154035e-05
ZNF281	ZNF281	1.77472015200653	1.41780454089734e-07
CAMSAP2	CAMSAP2	0.467972258203335	3.74916657553233e-10
TMEM9	TMEM9	0.292492489622821	0.000673285916455544
NAV1	NAV1	1.18090781204668	7.44081844931964e-25
IPO9	IPO9	1.28935958613128	1.19116426753251e-08
ARL8A	ARL8A	0.475746652556674	3.97420999606075e-08
CYB5R1	CYB5R1	0.151824607032998	0.00228788422095445
ATP2B4	ATP2B4	4.86912953613257	1.82656057492569e-17
SOX13	SOX13	4.21209151674836	1.2407076051491e-10
PPP1R15B	PPP1R15B	5.36302847339974	9.93989696930455e-10
PIK3C2B	PIK3C2B	6.00184443248846	3.66110606906734e-16
MDM4	MDM4	0.802234706113128	2.10818327622298e-06
DSTYK	DSTYK	0.857659252305321	1.47226787348327e-08
ELK4	ELK4	0.396165775895936	3.16578524729357e-09
SLC41A1	SLC41A1	0.20824405695314	4.17413010153219e-07
SRGAP2	SRGAP2	0.811218123053127	1.35552975826741e-24
DYRK3	DYRK3	0.173119789594622	1.63196718442351e-06
MAPKAPK2	MAPKAPK2	0.670408474130465	1.53721565128285e-06
CD34	CD34	33.9646866163363	9.79078738271295e-99
DTL	DTL	0.194484355449202	9.73141028705981e-08
PPP2R5A	PPP2R5A	0.244491632912599	1.12045227975518e-08
NSL1	NSL1	0.145716585543176	0.000477957855924308
PTPN14	PTPN14	2.01784675832134	1.64159642596717e-06
CENPF	CENPF	7.8284377621451	0.0662531882408229
C1orf115	C1orf115	5.43568741451185	0.00218971740462859
HLX	HLX	1.04466642557004	4.31176575976795e-18
DUSP10	DUSP10	0.148706065965702	0.00373029372484558
AIDA	AIDA	1.32018680662491	2.24543686719437e-14
DEGS1	DEGS1	2.21778299975906	1.64021306894727e-14
ENAH	ENAH	0.261877245336447	3.45223077894182e-08
SRP9	SRP9	0.787380195066932	1.39831971035845e-14
EPHX1	EPHX1	0.566893758350869	1.9190138237165e-09
PYCR2	PYCR2	0.117320571463408	9.45050177566059e-05
SDE2	SDE2	0.460560671869082	4.35269205685608e-05
H3F3A	H3F3A	6.67670102049391	4.58617962321623e-39
ITPKB	ITPKB	0.922970616109746	6.43663144066699e-23
CDC42BPA	CDC42BPA	0.198523481177389	4.94825619206877e-07
ARF1	ARF1	8.02713080595383	4.01032174921607e-07
GUK1	GUK1	5.46546014455542	1.40615132784151e-12
RNF187	RNF187	0.299422515330333	2.75634481701557e-05
C1orf198	C1orf198	0.160883891623794	0.000456460462158959
TTC13	TTC13	0.133639775778569	1.35441751877568e-05
FAM89A	FAM89A	11.8641591509603	1.55302552464754e-17
SPRTN	SPRTN	0.30445684366887	1.19552929634881e-08
EGLN1	EGLN1	2.26763064187409	6.01997403955475e-18
TSNAX	TSNAX	0.767357658188913	3.3790828170003e-07
DISC1	DISC1	0.277297612349562	2.87218038793185e-11
SIPA1L2	SIPA1L2	4.68761658121265	2.2925958699189e-11
TARBP1	TARBP1	0.243518486722694	6.07864417034238e-09
ARID4B	ARID4B	2.48703314745586	2.17092767678377e-29
LYST	LYST	0.344723826488456	4.50973903172787e-09
NID1	NID1	1.87851890844657	7.26104795974841e-23
ERO1B	ERO1B	0.181992440164409	6.24848833623303e-07
LGALS8	LGALS8	0.402325615834152	6.43038286144134e-13
MTR	MTR	0.197916168675764	3.92970575353349e-06
CHRM3	CHRM3	0.615526870999485	1.7665170487476e-10
CEP170	CEP170	0.35433127202846	2.60549393397125e-10
AKT3	AKT3	0.443976127255292	6.47179477662138e-13
DESI2	DESI2	0.14209831516204	1.66040096946247e-05
HNRNPU	HNRNPU	17.5472195445711	7.01965566716438e-24
CNST	CNST	0.247177805310893	2.76689307599448e-05
AHCTF1	AHCTF1	0.198546825482441	0.000174471729540694
ZNF669	ZNF669	0.115913198123291	0.00117519995955893
AL390728.6	AL390728.6	0.542132058710154	6.06710729359003e-06
ZNF692	ZNF692	0.136630611061166	0.00181422865648726
PXDN	PXDN	10.6337009382377	3.02012075908756e-51
SOX11	SOX11	2.59854622584442	3.59495518156058e-21
RNF144A	RNF144A	1.39066986386817	3.37955155462847e-11
KIDINS220	KIDINS220	0.328554941801192	0.00375736310884019
ASAP2	ASAP2	0.96503689516928	1.66640842268257e-08
ITGB1BP1	ITGB1BP1	0.528373016128798	5.3286532454769e-12
ADAM17	ADAM17	0.379355205810342	2.70598231294342e-09
KLF11	KLF11	1.19194972937101	1.79720975163755e-18
RRM2	RRM2	6.39921577379108	0.0782825016126831
HPCAL1	HPCAL1	0.432894870517658	6.60489407252574e-10
NOL10	NOL10	0.591458516141526	3.68157570550545e-10
RN7SL832P	RN7SL832P	0.121210463776444	2.17024370420636e-06
PDIA6	PDIA6	8.05618230404036	0.000162660851014174
TRIB2	TRIB2	1.16240586158253	1.13419501780794e-26
SMC6	SMC6	0.292172537807745	1.24267897252772e-06
LAPTM4A	LAPTM4A	0.780864889373706	5.88369594485166e-08
PUM2	PUM2	0.238283052991922	0.00579581743369079
ATAD2B	ATAD2B	0.205670691687626	0.000101886530702324
SF3B6	SF3B6	2.13938642065342	0.000555581788205443
ITSN2	ITSN2	1.63119831581768	2.11300009857112e-17
EFR3B	EFR3B	0.133388845486709	0.000625785206436564
DNMT3A	DNMT3A	0.696325806776105	1.40337327951967e-06
ASXL2	ASXL2	0.11129299859944	0.0521744728349589
KIF3C	KIF3C	0.163473693062176	5.55068087877043e-07
GAREM2	GAREM2	0.11263390738792	7.37921781430917e-06
EMILIN1	EMILIN1	2.11023965336596	0.0130825660257689
AC074117.1	AC074117.1	0.184901389714534	0.00177939116205142
NRBP1	NRBP1	2.44183890750267	0.00337189248878525
FOSL2	FOSL2	3.71634826703436	0.000983791710598961
AC104695.3	AC104695.3	0.20904218961679	0.000635460522601618
LBH	LBH	0.708458438649227	2.79426756670221e-16
BIRC6	BIRC6	1.86477967605995	1.62118986192478e-08
LTBP1	LTBP1	1.46008920912968	2.53135371068666e-14
RASGRP3	RASGRP3	4.1745863331652	4.92368007732651e-35
CRIM1	CRIM1	5.56521400200182	4.04813794217997e-12
FEZ2	FEZ2	1.5614689996654	2.72498767109211e-11
GPATCH11	GPATCH11	0.139264169924637	0.000226757866566121
EIF2AK2	EIF2AK2	0.315905306468983	3.07864768989812e-05
PRKD3	PRKD3	0.433341655385753	4.82777752522282e-09
CDC42EP3	CDC42EP3	7.62418092615154	5.19582033245768e-20
CYP1B1	CYP1B1	3.21712600257461	3.80169867642064e-11
SRSF7	SRSF7	16.4837707715903	3.74355073918914e-26
SOS1	SOS1	4.54514333374336	4.13185978295536e-18
MAP4K3	MAP4K3	0.586533743933903	4.05330730955859e-08
TMEM178A	TMEM178A	1.41855374470848	1.68468295390827e-06
SLC8A1	SLC8A1	0.180944740062288	0.0025749686358869
ZFP36L2	ZFP36L2	3.16956317000992	3.70501139677372e-05
EPAS1	EPAS1	23.1097983694314	3.16216969878203e-44
SOCS5	SOCS5	0.188813041505658	2.70595888588443e-05
FBXO11	FBXO11	0.536365873031792	6.04542805792196e-07
SPTBN1	SPTBN1	13.1166607791014	6.27200930396114e-31
CCDC88A	CCDC88A	1.74903747951987	4.71902777196303e-27
CFAP36	CFAP36	0.396194248960548	3.12489008056543e-06
USP34	USP34	0.506005408422728	2.08413391108855e-08
XPO1	XPO1	0.326346317704302	6.70674633073911e-07
EHBP1	EHBP1	0.220475264735575	2.34459158968592e-06
VPS54	VPS54	0.101164589877889	0.004326103671184
PELI1	PELI1	1.38719785991816	3.46742907292061e-08
SLC1A4	SLC1A4	0.226712055821758	0.00216390007119617
CEP68	CEP68	0.974627677137842	3.71832350964284e-22
ACTR2	ACTR2	3.80162598076457	1.64366989672822e-09
SPRED2	SPRED2	0.107584078386979	0.0146433560296798
C1D	C1D	0.601415787434639	4.23572189393614e-05
PPP3R1	PPP3R1	0.342828343760829	1.53418771252159e-09
CNRIP1	CNRIP1	0.929242270072554	1.41006630612167e-15
ARHGAP25	ARHGAP25	0.100226118210053	3.63290047497966e-05
AAK1	AAK1	0.232439864220287	6.38948340577108e-06
TIA1	TIA1	0.623741511032786	6.97383698725877e-15
NAGK	NAGK	0.216503153245284	7.95429318261473e-05
ZNF638	ZNF638	1.1238743244102	8.43050797979833e-10
DYSF	DYSF	1.0083940753531	3.66077584419406e-32
CYP26B1	CYP26B1	0.416981855406474	7.72332521757822e-06
TPRKB	TPRKB	0.122790001035061	0.00228458851630726
DUSP11	DUSP11	0.174705620554593	0.0169615705710833
MOB1A	MOB1A	0.195762752709841	0.00757009055370545
DCTN1	DCTN1	0.390353863313118	1.46351200113844e-07
WDR54	WDR54	0.111536688074544	0.00013823645373607
TCF7L1	TCF7L1	1.61856620952005	4.35056496824141e-09
VAMP5	VAMP5	6.18404971781927	2.28884029994001e-23
KDM3A	KDM3A	0.220946182653802	0.0071507274439183
CYTOR	CYTOR	8.60767131143134	9.76617828667395e-18
RPIA	RPIA	0.381302674327896	3.17432656510704e-08
MRPS5	MRPS5	0.193262702701015	1.61060793398198e-10
ANKRD36C	ANKRD36C	0.239210755659652	3.96541655845543e-08
SNRNP200	SNRNP200	1.29421873144775	0.00157925191774008
ARID5A	ARID5A	11.7453303190438	6.79089262612752e-11
KANSL3	KANSL3	0.133290080631697	0.0042566629037036
SEMA4C	SEMA4C	0.431912931258203	9.33249114266159e-16
ACTR1B	ACTR1B	0.105703187325653	0.00985156246895919
INPP4A	INPP4A	0.134398039618808	1.38849237953883e-05
EIF5B	EIF5B	0.795144393350115	2.60551473132087e-05
PDCL3	PDCL3	0.239773367226556	3.28390506109409e-05
MAP4K4	MAP4K4	4.90467459601249	1.43754078255785e-34
IL1R1	IL1R1	1.07940268181641	3.18721300677787e-15
IL18R1	IL18R1	0.109004035227558	6.98599991790341e-05
UXS1	UXS1	1.29635031638299	6.06813940787518e-06
SULT1C4	SULT1C4	5.48514586799845	7.0688472783996e-31
LIMS1	LIMS1	8.9042092754353	1.27438801893304e-19
SEPT10	SEPT10	0.187726035764182	7.68826298992257e-08
MIR4435-2HG	MIR4435-2HG	4.66370512491228	7.12833344420974e-11
BCL2L11	BCL2L11	0.823886449512592	5.849599635299e-07
MERTK	MERTK	1.37435723173598	4.90846599959682e-08
TTL	TTL	0.910296244303401	8.60128539406841e-17
ACTR3	ACTR3	1.34705792933197	8.95016814162576e-11
PTPN4	PTPN4	0.950247695394983	5.24261521595606e-09
RALB	RALB	3.65153230215766	1.00556292133864e-10
INHBB	INHBB	0.622413988412734	1.3483916290689e-05
CLASP1	CLASP1	0.173153569451933	1.65125283145858e-07
TSN	TSN	0.486091084381783	3.2591132870031e-07
GYPC	GYPC	2.71936152157099	4.70594252272896e-17
ERCC3	ERCC3	0.220336886040078	0.00542240456832829
LIMS2	LIMS2	2.28362652604784	2.69724692459681e-29
HS6ST1	HS6ST1	0.160968870212285	1.84663510503413e-05
SMPD4	SMPD4	0.206909123310685	3.57950585748172e-06
IMP4	IMP4	0.515263765796207	0.0851948298419945
DARS	DARS	5.61805079430906	0.000222128027080626
CXCR4	CXCR4	4.97951442662826	7.06253913344396e-09
GTDC1	GTDC1	0.16385056140752	1.78692767773201e-05
ZEB2	ZEB2	2.13177565878664	7.54104473313078e-05
MBD5	MBD5	0.204793259839986	4.86722254276423e-05
NMI	NMI	0.108952450601018	0.000344164716738387
FMNL2	FMNL2	0.385537977232749	9.3331273608183e-08
NR4A2	NR4A2	3.3123508388388	8.99151369253639e-21
PKP4	PKP4	1.03860279011987	2.17101971112549e-24
TANC1	TANC1	0.379234909684406	4.63248651725136e-09
MARCH7	MARCH7	0.166920621607601	0.0510380752805281
RBMS1	RBMS1	2.88368663964964	3.91968326019453e-27
FAP	FAP	0.359000773543063	2.45736349334639e-10
SCN9A	SCN9A	0.111268345970709	0.00129316352934728
TLK1	TLK1	0.120550474724474	2.0545246383032e-05
HAT1	HAT1	0.295124357588653	7.18133441323096e-07
ITGA6	ITGA6	5.00650265668094	2.99890512386419e-31
RAPGEF4	RAPGEF4	0.154723178206211	5.86174486867675e-05
WIPF1	WIPF1	0.137870152090339	3.43374570607347e-06
ATF2	ATF2	0.375625549761445	1.58444763763997e-07
HOXD8	HOXD8	0.178713837502805	1.0775742791283e-08
HAGLR	HAGLR	0.171070382726074	0.00146615921020746
HOXD1	HOXD1	0.584806976434544	0.00620143770824365
MTX2	MTX2	0.495081534769397	7.27996659358187e-08
LINC01116	LINC01116	0.276888019552767	4.49934081417538e-08
PLEKHA3	PLEKHA3	0.300067049379807	0.00102680821738286
SESTD1	SESTD1	2.39505618173706	6.41912598112858e-09
CWC22	CWC22	0.170129346729724	0.000158477519262255
UBE2E3	UBE2E3	0.475954869770209	5.8694545276009e-14
NCKAP1	NCKAP1	3.08960800852187	2.93278852809238e-12
