Gene	LogFC	Pval
DSTYK	DSTYK	0.115445033913413	0.0206943929438187
CD55	CD55	0.188220406736417	0.0840691996512229
TMEM206	TMEM206	0.107344519665966	0.00133626218529335
FLVCR1	FLVCR1	0.122699182161311	0.00274468264006649
KCNK2	KCNK2	0.236980524297192	5.80489425126234e-08
TGFB2	TGFB2	0.224788096012919	3.69476905779716e-07
TMEM63A	TMEM63A	0.131773534839834	0.000642587927950486
H3F3A	H3F3A	11.7945521804502	1.62627798579877e-05
PARP1	PARP1	0.35699170971838	0.00206078109781742
C1orf198	C1orf198	0.130677424393719	0.0235054830103923
SPRTN	SPRTN	0.117296376250645	0.0563629173602516
SIPA1L2	SIPA1L2	0.112667509319342	0.00754466266641981
NTPCR	NTPCR	0.121424673946392	0.0469287898175129
ARID4B	ARID4B	0.304773767942978	2.00342165050627e-05
GNG4	GNG4	0.510502379803703	0.00735523128758655
CEP170	CEP170	0.351583825111962	0.0049467290334958
HNRNPU	HNRNPU	9.84500723057108	0.00416654743697366
SCCPDH	SCCPDH	5.44938272033478	1.15096885167561e-13
EIPR1	EIPR1	28.1070968423282	0.0534981734476912
RPS7	RPS7	34.466973623297	0.00206547550955994
SOX11	SOX11	0.279407897820888	0.0212585377275849
KIDINS220	KIDINS220	2.32244634498948	1.1848047398782e-05
MBOAT2	MBOAT2	0.335433027649498	0.000502607006508236
ASAP2	ASAP2	0.1440161239363	0.0666344130414777
HPCAL1	HPCAL1	0.174790639407643	0.00194312407084372
ODC1	ODC1	0.707559179166072	0.00867604572582695
NOL10	NOL10	0.11105315667912	0.0314599784509893
PDIA6	PDIA6	1.051128618854	0.0872764857663467
TRIB2	TRIB2	0.975409212430944	5.12269029310385e-05
MYCN	MYCN	0.214841680691774	5.17575235187709e-06
KLHL29	KLHL29	0.174667289445348	0.00957160468512954
FKBP1B	FKBP1B	10.1992778910766	5.71379842300824e-05
TP53I3	TP53I3	4.85432377502083	0.0343677647622444
KIF3C	KIF3C	0.133673675983348	0.0104324451242367
HADHA	HADHA	1.97412178091643	0.0125729283725418
DPYSL5	DPYSL5	0.276088795694452	1.15018547890656e-06
MAPRE3	MAPRE3	1.12867374057255	0.00493360083342229
PPM1G	PPM1G	0.787692657769725	0.0841303744469844
WDR43	WDR43	0.111003501861358	0.0103024741980773
DPY30	DPY30	1.74354043664051	0.0736753281260336
EIF2AK2	EIF2AK2	0.327642201777159	0.0248899320615179
MORN2	MORN2	0.112539379539756	0.0183776043897557
TMEM178A	TMEM178A	0.208503902672724	3.28539548048548e-05
SLC8A1	SLC8A1	1.00018340599562	3.18070009042e-05
ZFP36L2	ZFP36L2	1.14231242080835	0.0165078582278906
FOXN2	FOXN2	0.114962397407358	0.000103746948619258
NRXN1	NRXN1	8.14514055285459	3.66174023530664e-35
ACYP2	ACYP2	1.56441942478028	0.0258477305146976
SPTBN1	SPTBN1	1.27046656167718	5.15408955386943e-12
RPS27A	RPS27A	40.4669675220603	0.0342909640728026
COMMD1	COMMD1	0.652971308262659	0.0466400537273045
CEP68	CEP68	0.383028494741937	0.0578262998819672
SPRED2	SPRED2	0.117061218417927	0.00075970680266835
CNRIP1	CNRIP1	2.43685220021044	0.0307747695170335
ANTXR1	ANTXR1	0.100105368968253	0.00760581653459958
GMCL1	GMCL1	0.148050708253605	0.0254847668670439
ADD2	ADD2	0.166650140737568	0.000409028216536716
ZNF638	ZNF638	0.216200684087559	0.0915338924434762
CCT7	CCT7	0.585934284713647	0.0965252837012777
DGUOK	DGUOK	0.211689938115212	0.0861199984101092
DCTN1	DCTN1	0.968232019312122	0.00161513223471094
RTKN	RTKN	0.139215418206607	0.00281378301881454
TLX2	TLX2	15.1888596135045	3.66259533443131e-07
AUP1	AUP1	3.67417207778846	0.0595875574938599
HTRA2	HTRA2	0.170283687088242	0.00545696802265467
LRRTM1	LRRTM1	0.185166905088815	2.6558264593792e-06
TMSB10	TMSB10	329.460084868187	0.000141789817562851
MAT2A	MAT2A	0.449884951515216	0.00112597505252654
RNF181	RNF181	4.35771484614683	0.0794264567002155
KDM3A	KDM3A	0.10700547481908	0.013424818575711
RPIA	RPIA	0.149143457582524	0.00205730662174025
RPL31	RPL31	6.75823035660791	0.0112277984679699
MAP4K4	MAP4K4	1.24965021316361	2.6570321077819e-13
POU3F3	POU3F3	0.151629242183051	0.000125867125165497
SULT1C4	SULT1C4	0.671380938672653	4.02692748120232e-09
TTL	TTL	0.513655712496666	0.00098753385590909
DBI	DBI	7.36044028192953	1.03611338471062e-11
CLASP1	CLASP1	0.270095638360334	0.000207310996074003
NIFK	NIFK	0.71031373924125	0.0932327094676711
BIN1	BIN1	0.299095407563774	0.00120794606055656
CYP27C1	CYP27C1	0.107932900665227	0.0583257045538473
MAP3K2	MAP3K2	0.208264370830412	0.00575511252767223
IMP4	IMP4	0.267026528481308	0.00419927339487582
LYPD1	LYPD1	0.153083609498268	1.61055761465544e-06
CCNT2	CCNT2	0.132877812234344	0.00869431361229831
UBXN4	UBXN4	0.190055308086976	0.0231869985098402
ARHGAP15	ARHGAP15	0.238729632906973	0.03972637323652
ZEB2	ZEB2	1.40799720965079	8.74407176053099e-16
KIF5C	KIF5C	4.74222555790857	1.46058144060045e-14
TNFAIP6	TNFAIP6	0.424869485248082	0.00032656753505602
RIF1	RIF1	0.224182395354496	0.00619295223190154
NR4A2	NR4A2	1.42556673447032	0.000151580344012038
BAZ2B	BAZ2B	0.25528543317408	0.0257183840476773
FIGN	FIGN	0.121006403434803	0.000151284856567104
SCN3A	SCN3A	0.28258683884138	0.0027675282530294
SCN2A	SCN2A	0.287058923548759	0.015331350124039
SCN9A	SCN9A	0.669145055585993	1.5540002032891e-11
CERS6	CERS6	0.132651015104627	0.000660992894005913
METAP1D	METAP1D	0.149672849128712	0.000267999802227952
DLX1	DLX1	0.206134527939802	1.03839012047923e-07
DLX2	DLX2	0.440807655693213	2.39319174656962e-15
ITGA6	ITGA6	0.475279676549789	8.79126821674554e-07
OLA1	OLA1	1.2967213370036	0.0201960268037174
GPR155	GPR155	0.167380509466842	0.00565105865410708
WIPF1	WIPF1	0.155149170154683	0.000877288432033802
CHN1	CHN1	0.152188391979619	0.000644234692452074
MTX2	MTX2	2.85390006587124	0.0697051634489871
NFE2L2	NFE2L2	1.43388020748948	1.57343054999024e-12
UBE2E3	UBE2E3	1.20089283798931	0.0664349633954273
ZNF804A	ZNF804A	3.35839287651937	2.09161928878465e-07
ZC3H15	ZC3H15	2.80776782124487	0.0129814387495945
GULP1	GULP1	0.326905016453211	0.00437900073590081
ORMDL1	ORMDL1	0.330414666051797	0.0729784652138718
HIBCH	HIBCH	0.116022589604209	0.0977742618644374
STAT1	STAT1	0.103062698302078	0.00614217247138856
MYO1B	MYO1B	0.148692466364083	0.0159859842678762
SLC39A10	SLC39A10	0.187052253893966	0.0047594442920663
PGAP1	PGAP1	0.10062568079898	0.00339231382001645
SF3B1	SF3B1	0.789942067474068	0.0155621939809138
COQ10B	COQ10B	0.127208652568015	0.0238799005674351
HSPD1	HSPD1	4.67191368664443	0.0292264510970423
HSPE1	HSPE1	2.13967612306076	4.23480291061316e-06
RFTN2	RFTN2	0.111410624035677	7.1453569109997e-05
BZW1	BZW1	1.66119320423608	0.0105696306705473
CLK1	CLK1	2.45591642721464	0.0434767298131966
ABI2	ABI2	0.285459624906919	0.0147588072243582
RAPH1	RAPH1	0.115051321331679	0.000449371767107334
NDUFS1	NDUFS1	0.178275617450291	0.0984105853323134
EEF1B2	EEF1B2	17.3520453820791	0.0761882265312908
ADAM23	ADAM23	0.216872528437165	9.59601559118645e-07
MAP2	MAP2	1.17307921309691	3.1916969955259e-06
RPL37A	RPL37A	27.1672416160666	0.0224137421096371
ARPC2	ARPC2	8.31907697843544	0.0322561238682823
ANKZF1	ANKZF1	0.1548986097712	0.0120013124625353
DNAJB2	DNAJB2	0.25725510989584	8.33675262129651e-06
SCG2	SCG2	1.15383255635759	2.78368179294996e-07
SERPINE2	SERPINE2	6.0118648969591	1.19095110766432e-10
DOCK10	DOCK10	0.148078917047337	1.47860594233874e-06
DNER	DNER	12.5163650329301	8.40711835580343e-08
HTR2B	HTR2B	1.94313803720819	0.000120037302997861
ARMC9	ARMC9	0.572988130281688	0.00187487988637834
NCL	NCL	1.90481900585929	0.0680488997112973
PTMA	PTMA	27.5847298515257	5.136160940524e-05
COPS8	COPS8	5.81143249443238	0.0355511968773555
NDUFA10	NDUFA10	0.730288920959546	0.0925984117021804
GPC1	GPC1	0.687752689310737	7.90142884837306e-14
KIF1A	KIF1A	2.34197468997177	3.82139715988571e-08
ATG4B	ATG4B	0.20218744783237	0.0685000587615204
CHL1	CHL1	4.27777450626473	9.59936858548937e-24
CNTN4	CNTN4	0.155023584961613	0.00202379471215348
BHLHE40	BHLHE40	0.462111085222696	7.129130234379e-07
LMCD1	LMCD1	0.154248404561088	0.0110004014706184
SRGAP3	SRGAP3	0.269935219513673	7.24681887980235e-08
THUMPD3-AS1	THUMPD3-AS1	0.822797006525063	1.31998409449671e-08
CAMK1	CAMK1	0.425072309271216	0.00249184152441129
JAGN1	JAGN1	0.183147506327594	0.00679006764420756
EMC3	EMC3	0.3211126989097	0.0867669148055132
VGLL4	VGLL4	0.169795983905053	0.0298168348232759
SYN2	SYN2	0.344627597083939	5.94360518000939e-05
RPL32	RPL32	72.4669728304929	0.000144341151916102
FBLN2	FBLN2	2.61883031028529	3.58697972962674e-35
MRPS25	MRPS25	0.27190135574778	0.0906117946891719
SH3BP5	SH3BP5	0.127407384241565	0.00978794402790759
ANKRD28	ANKRD28	0.129691478457135	0.000693683309311898
DPH3	DPH3	0.117419961893832	0.00302214628964176
SATB1	SATB1	0.144164749075968	0.0313200996018393
RAB5A	RAB5A	0.119875217523069	0.00420163790443748
CMC1	CMC1	0.123169499532339	0.0264800089020935
RBMS3	RBMS3	1.24863792156406	0.00291722036493099
TGFBR2	TGFBR2	0.251271803046255	0.00174790824336034
DYNC1LI1	DYNC1LI1	1.45492924467975	0.0698936506976304
CLASP2	CLASP2	1.62218462074908	8.91962062303743e-14
ACVR2B	ACVR2B	0.136741098436387	0.000177008903107685
SLC25A38	SLC25A38	0.166226997023751	0.00456279273097716
RPSA	RPSA	30.8175525071581	0.0250801515097237
EIF1B	EIF1B	16.6608734013963	0.00101726053617336
RPL14	RPL14	70.4117718272264	0.00769121361417377
CTNNB1	CTNNB1	0.28841677461356	0.00986033678006058
SS18L2	SS18L2	0.142865342978229	0.0164092436651939
NKTR	NKTR	0.192893005891402	0.0782367496169162
ABHD5	ABHD5	3.00997869193846	0.0116798070036196
CSPG5	CSPG5	0.151629242183051	4.11140737982671e-05
DHX30	DHX30	0.190685546582581	0.00611037894159
MAP4	MAP4	3.95708968720604	0.0967315359217611
PLXNB1	PLXNB1	0.127029176508718	0.0165352594054673
IP6K2	IP6K2	0.545042880847219	2.39135519196446e-06
NDUFAF3	NDUFAF3	3.61118104987581	0.0175862385186397
RHOA	RHOA	15.8629393312591	0.00142161685632223
SEMA3B	SEMA3B	1.88480028623294	2.13601546263219e-23
PCBP4	PCBP4	3.13815442736595	3.42609730545967e-10
ABHD14A	ABHD14A	2.48955504548932	0.00271551736043629
RPL29	RPL29	62.334012624127	1.12389537197348e-06
NT5DC2	NT5DC2	1.8368380565317	6.79661172040229e-10
TKT	TKT	2.05790609772273	0.00247270370236857
DCP1A	DCP1A	0.150304075193561	0.00376558265378241
SELENOK	SELENOK	0.225375740996561	0.0932667364373102
APPL1	APPL1	0.445208496154536	0.0860895861617248
KCTD6	KCTD6	0.106545513299758	0.00101211299674423
C3orf14	C3orf14	0.992276693073482	0.0197300567285185
CADPS	CADPS	0.318272371220125	0.000162569443787012
SYNPR	SYNPR	0.505206445973819	7.26555904132481e-06
GPR27	GPR27	0.13031024995832	0.000562351991865227
CADM2	CADM2	0.44678408441701	3.33720484004539e-09
CLDND1	CLDND1	3.49123095710576	0.076348742358713
ST3GAL6	ST3GAL6	0.289050488224204	3.21935161944246e-09
CMSS1	CMSS1	0.180500600323554	0.00394073204490932
RPL24	RPL24	13.4660616888418	0.033029897442156
NFKBIZ	NFKBIZ	0.181675957733956	0.0518791985203962
BBX	BBX	0.133151461513746	0.000230008334529799
CD47	CD47	1.55514280692464	8.11313716775892e-09
ABHD10	ABHD10	0.27620802417717	0.000894051926834732
TAGLN3	TAGLN3	36.1889824093159	9.42869162208957e-11
CD200	CD200	0.864258664962352	2.48472722170575e-09
NEPRO	NEPRO	0.122111369375005	0.0201962792078164
ATP6V1A	ATP6V1A	0.429048856167648	0.0963166991319929
GAP43	GAP43	102.129301110988	8.35719296872931e-13
GSK3B	GSK3B	0.745678258720707	0.0883834682792052
KALRN	KALRN	0.122629439249092	0.00617316132622216
SNX4	SNX4	0.158150105957622	0.0269844836921327
PODXL2	PODXL2	5.29501969907043	1.47517914570711e-11
CNBP	CNBP	1.28243201945103	0.0171172979751635
UBA5	UBA5	0.168931975875824	0.00139152452924018
TMEM108	TMEM108	0.961947367306602	0.000299627512139079
TF	TF	0.249705022669869	1.17456087068813e-06
RAB6B	RAB6B	1.44341466029736	0.0281318745010297
ANAPC13	ANAPC13	0.8183057196169	0.0667048291810535
COPB2	COPB2	0.105581061265736	0.0843082804338527
RBP1	RBP1	14.2459846280285	0.00172536559745062
ATP1B3	ATP1B3	0.798021292217278	0.00211380154805222
GK5	GK5	0.129431532048474	0.00059637958008187
PLSCR4	PLSCR4	0.174700595000874	0.0445897476681854
RNF13	RNF13	0.792781642101193	0.00570387913700206
ARHGEF26	ARHGEF26	0.344153446984051	4.92085973600464e-07
DHX36	DHX36	0.346176325583721	0.0170877018718711
CCNL1	CCNL1	1.30250191428201	0.00124197244267389
MLF1	MLF1	0.678668810789427	0.0493228779746436
SKIL	SKIL	0.170966775744897	0.00288747225937791
RPL22L1	RPL22L1	2.51626269174581	0.00906119851186067
NDUFB5	NDUFB5	0.365017758039412	0.00316110621516146
FXR1	FXR1	1.33697429908616	0.00122397753901171
DNAJC19	DNAJC19	0.72572780897871	0.0167011152988698
SOX2	SOX2	2.25223299982281	1.37758819803822e-24
KLHL24	KLHL24	0.422836089388559	0.000111634801053572
ABCC5	ABCC5	0.193259387247724	0.00247124036498729
CAMK2N2	CAMK2N2	0.325728850776902	3.6701189621166e-05
ETV5	ETV5	0.101819874617919	0.00230471098345746
DNAJB11	DNAJB11	0.157413553524915	0.0105213144505719
EIF4A2	EIF4A2	11.4608987715642	0.010305806647019
IL1RAP	IL1RAP	0.189648195668197	0.000310470558335215
HES1	HES1	1.58400663825237	3.8894612662682e-05
ATP13A3	ATP13A3	0.155106715748934	0.0230103192950414
FAM43A	FAM43A	0.251147352142442	0.00148603993917229
APOD	APOD	0.586106646714582	0.000112137227409797
NCBP2	NCBP2	0.166661823263795	0.0430293884218162
NCBP2-AS2	NCBP2-AS2	0.102406605312021	0.0816958400094481
DLG1	DLG1	0.122613454281953	0.0275083447397131
FYTTD1	FYTTD1	0.859916745514081	0.0940044782912102
LRCH3	LRCH3	0.11363322746568	0.0500636658587271
RPL35A	RPL35A	34.4665125870024	0.00519323413069772
C4orf48	C4orf48	40.0145712018215	1.023623712051e-12
MFSD10	MFSD10	0.336899870241323	0.00875428139664826
NSG1	NSG1	27.1827292566382	4.04202116438733e-09
CRMP1	CRMP1	17.5010728316472	6.60726019325278e-08
MRFAP1	MRFAP1	2.53986125348257	0.0495640673145244
MRFAP1L1	MRFAP1L1	0.800907675660688	0.0613930711489379
BOD1L1	BOD1L1	0.363333847521147	0.0349891226148811
TAPT1	TAPT1	0.16197728064646	0.0272160462688209
PCDH7	PCDH7	0.756998126677226	2.75145367228584e-10
RFC1	RFC1	0.102832043159996	0.0101698816778108
UCHL1	UCHL1	181.770234342993	2.55304571215055e-12
PHOX2B	PHOX2B	14.1810494461584	5.23691133966096e-19
LINC00682	LINC00682	11.1484253406555	4.60370081847718e-11
ATP8A1	ATP8A1	0.511236110757722	0.00581533320530418
OCIAD2	OCIAD2	2.80633161958364	0.081508240101173
TMEM165	TMEM165	0.705058091965189	0.000142881646905648
ADGRL3	ADGRL3	0.246196271685972	2.98262338735641e-06
UBA6	UBA6	0.121270726363947	0.000378045125082743
YTHDC1	YTHDC1	0.127021293129561	0.0119628290764891
RUFY3	RUFY3	5.06277787887863	0.000463347795296969
GRSF1	GRSF1	0.183341377253732	0.000727483664717524
ANKRD17	ANKRD17	0.183291069142243	0.00307332306764825
SCARB2	SCARB2	0.558292087592496	4.56808929756134e-10
CCNI	CCNI	14.5784584655823	0.00891588803598736
HNRNPDL	HNRNPDL	5.19978545687736	0.00206180110333507
ENOPH1	ENOPH1	0.524923595370725	0.0120190952862873
WDFY3	WDFY3	0.107131365285179	0.0166833110150986
MAPK10	MAPK10	7.07161252144716	1.48468489995658e-09
SPP1	SPP1	437.188859007023	8.13577063361188e-07
SNCA	SNCA	10.0223101700116	0.00012235816315843
PDLIM5	PDLIM5	1.86686476569335	0.0304007158228706
H2AFZ	H2AFZ	12.447350885494	3.81325987345412e-05
UBE2D3	UBE2D3	4.03011582228994	0.00348486969100114
CISD2	CISD2	0.494604871293679	0.0169386495989522
RPL34	RPL34	41.4669735536019	9.86530562226278e-05
COL25A1	COL25A1	0.147972704707797	3.95162696588197e-08
ANK2	ANK2	6.12254329090905	5.17534616900945e-13
ANKRD50	ANKRD50	0.112911158988576	0.0120264176152909
PCDH10	PCDH10	0.460074113360865	0.013253149162832
ELF2	ELF2	1.31321254101095	0.00403799186181129
RPS3A	RPS3A	77.4669736541849	0.00667691978111876
FBXW7	FBXW7	0.175972071668483	0.000214717831719979
TRIM2	TRIM2	1.44880798709226	0.0175476898521063
GUCY1A1	GUCY1A1	1.34867396981738	0.00313322992508076
ETFDH	ETFDH	0.11861747367558	0.00138689769638544
RAPGEF2	RAPGEF2	0.10913345206779	0.0125832181774177
CPE	CPE	2.26590176730557	0.00229525747136643
SPOCK3	SPOCK3	44.0567708604423	0.000820992058031637
CLCN3	CLCN3	0.194661073222753	0.0393670780521475
SAP30	SAP30	0.229148758658726	3.78186415140591e-05
SCRG1	SCRG1	0.752457439974521	7.67800247180527e-05
HAND2	HAND2	1.60146870033059	1.12773358966079e-10
HAND2-AS1	HAND2-AS1	6.10202797281575	5.64430862757514e-26
TENM3	TENM3	0.201383569732674	2.32569945192606e-06
STOX2	STOX2	0.494144768023982	1.42382394178451e-08
