Endothelial - GNAI2 - CAV1 - Endothelial	1.07021644842923
Immune - PTGS2 - CAV1 - Endothelial	1.27522574617355
Myofibroblast_Mesothelium - CYR61 - CAV1 - Endothelial	0.858997468320935
Immune - TGFB1 - CAV1 - Endothelial	1.17522800257899
Endothelial - APP - CAV1 - Endothelial	0.758755776192685
Endothelial - TGFB1 - CAV1 - Muscle	0.677577771805989
Endothelial - ICAM1 - CAV1 - Muscle	1.10022847866748
Neural - APP - CAV1 - Muscle	0.885243644456938
Immune - ICAM1 - CAV1 - Muscle	0.889168971855304
Muscle - CYR61 - CAV1 - Muscle	0.690537742262427
Pericytes - CYR61 - CAV1 - Muscle	0.604587045766182
Endothelial - GNAI2 - CAV1 - Muscle	0.880840190721841
Endothelial - APP - CAV1 - Muscle	0.569379518485298
Myofibroblast_Mesothelium - CYR61 - CAV1 - Muscle	0.669621210613548
Immune - TGFB1 - CAV1 - Muscle	0.985851744871601
Immune - PTGS2 - CAV1 - Muscle	1.08584948846616
Immune - ICAM1 - CAV1 - Myofibroblast_Mesothelium	0.662759608987609
Immune - PTGS2 - CAV1 - Myofibroblast_Mesothelium	0.859440125598464
Immune - TGFB1 - CAV1 - Myofibroblast_Mesothelium	0.759442382003906
Myofibroblast_Mesothelium - CYR61 - CAV1 - Myofibroblast_Mesothelium	0.443211847745853
Endothelial - TGFB1 - CAV1 - Myofibroblast_Mesothelium	0.451168408938294
Muscle - CYR61 - CAV1 - Myofibroblast_Mesothelium	0.464128379394732
Endothelial - ICAM1 - CAV1 - Myofibroblast_Mesothelium	0.873819115799786
Endothelial - GNAI2 - CAV1 - Myofibroblast_Mesothelium	0.654430827854146
Neural - APP - CAV1 - Myofibroblast_Mesothelium	0.658834281589243
Endothelial - APP - CAV1 - Myofibroblast_Mesothelium	0.342970155617603
Pericytes - CYR61 - CAV1 - Myofibroblast_Mesothelium	0.378177682898488
Endothelial - GNAI2 - CAV1 - Pericytes	0.8581320523582
Endothelial - TGFB1 - CAV1 - Pericytes	0.654869633442348
Pericytes - CYR61 - CAV1 - Pericytes	0.581878907402542
Immune - ICAM1 - CAV1 - Pericytes	0.866460833491664
Neural - APP - CAV1 - Pericytes	0.862535506093297
Immune - PTGS2 - CAV1 - Pericytes	1.06314135010252
Muscle - CYR61 - CAV1 - Pericytes	0.667829603898787
Myofibroblast_Mesothelium - CYR61 - CAV1 - Pericytes	0.646913072249907
Endothelial - ICAM1 - CAV1 - Pericytes	1.07752034030384
Immune - TGFB1 - CAV1 - Pericytes	0.96314360650796
Endothelial - APP - CAV1 - Pericytes	0.546671380121658
Endothelial - CCL21 - CCR7 - Immune	0.931044259331584
Myofibroblast_Mesothelium - RARRES2 - CCRL2 - Epithelial	0.395213879175215
Immune - TGFB1 - CD109 - Endothelial	1.02879603657803
Endothelial - TGFB1 - CD109 - Endothelial	0.72052206351242
Epithelial - LAMB3 - CD151 - Muscle	0.608765884855909
Epithelial - LAMC2 - CD151 - Muscle	0.588902200532091
Epithelial - LAMC2 - CD151 - Pericytes	0.578768748959814
Epithelial - LAMB3 - CD151 - Pericytes	0.598632433283631
Myofibroblast_Mesothelium - COL1A2 - CD36 - Endothelial	1.07707173550536
Fibroblasts - COL1A1 - CD36 - Endothelial	1.25156922292638
Muscle - COL1A2 - CD36 - Endothelial	0.977344798941772
Myofibroblast_Mesothelium - COL1A1 - CD36 - Endothelial	1.06926345069247
Muscle - COL1A1 - CD36 - Endothelial	0.998479691603525
Fibroblasts - COL1A2 - CD36 - Endothelial	1.2231099067622
Fibroblasts - THBS1 - CD36 - Endothelial	0.931641131511345
Fibroblasts - THBS1 - CD36 - Immune	0.367828948752885
Muscle - COL1A1 - CD36 - Immune	0.434667508845065
Fibroblasts - COL1A1 - CD36 - Immune	0.687757040167919
Myofibroblast_Mesothelium - COL1A1 - CD36 - Immune	0.505451267934006
Fibroblasts - COL1A2 - CD36 - Immune	0.65929772400374
Myofibroblast_Mesothelium - COL1A2 - CD36 - Immune	0.513259552746895
Muscle - COL1A2 - CD36 - Immune	0.413532616183312
Immune - HLA-C - CD3D - Immune	1.04317052227617
Endothelial - HLA-C - CD3D - Immune	0.854376255483752
Immune - HLA-B - CD3D - Immune	1.4197481502923
Immune - HLA-A - CD3D - Immune	1.04201850306208
Immune - B2M - CD3D - Immune	0.96135205794232
Myofibroblast_Mesothelium - B2M - CD3D - Immune	0.87963303252594
Endothelial - HLA-A - CD3D - Immune	0.97026947859957
Pericytes - B2M - CD3D - Immune	0.765205631197891
Endothelial - B2M - CD3D - Immune	0.880055659812589
Endothelial - HLA-B - CD3D - Immune	1.23198204567716
Immune - LTB - CD40 - Endothelial	1.30514711217808
Muscle - COL1A1 - CD44 - Immune	0.983741221882135
Myofibroblast_Mesothelium - VCAN - CD44 - Immune	1.06570914250034
Myofibroblast_Mesothelium - COL1A1 - CD44 - Immune	1.05452498097108
Myofibroblast_Mesothelium - FN1 - CD44 - Immune	1.11532184723449
Endothelial - MADCAM1 - CD44 - Immune	1.69401647118064
Fibroblasts - COL1A2 - CD44 - Immune	1.20837143704081
Neural - PKM - CD44 - Immune	0.932681987328892
Myofibroblast_Mesothelium - VIM - CD44 - Immune	1.03824275135635
Muscle - FN1 - CD44 - Immune	1.13509372681317
Fibroblasts - VCAN - CD44 - Immune	1.04477155051028
Muscle - COL1A2 - CD44 - Immune	0.962606329220381
Endothelial - HBEGF - CD44 - Immune	1.31272894918849
Neural - VIM - CD44 - Immune	1.1758825174262
Fibroblasts - COL14A1 - CD44 - Immune	1.07153787465435
Pericytes - VIM - CD44 - Immune	1.23937066488503
Pericytes - PKM - CD44 - Immune	0.928005643757863
Endothelial - VIM - CD44 - Immune	1.02710201606815
Immune - MMP9 - CD44 - Immune	1.45171583733164
Fibroblasts - VIM - CD44 - Immune	0.903638177532559
Endothelial - FN1 - CD44 - Immune	0.951186940171512
Fibroblasts - COL1A1 - CD44 - Immune	1.23683075320499
Myofibroblast_Mesothelium - COL1A2 - CD44 - Immune	1.06233326578396
Fibroblasts - VCAN - CD44 - Muscle	0.491400861065865
Myofibroblast_Mesothelium - VCAN - CD44 - Muscle	0.512338453055919
Fibroblasts - COL1A1 - CD44 - Muscle	0.683460063760569
Muscle - FN1 - CD44 - Muscle	0.58172303736875
Muscle - COL1A1 - CD44 - Muscle	0.430370532437716
Myofibroblast_Mesothelium - COL1A1 - CD44 - Muscle	0.501154291526657
Myofibroblast_Mesothelium - COL1A2 - CD44 - Muscle	0.508962576339546
Myofibroblast_Mesothelium - FN1 - CD44 - Muscle	0.561951157790071
Fibroblasts - VIM - CD44 - Muscle	0.35026748808814
Endothelial - MADCAM1 - CD44 - Muscle	1.14064578173622
Endothelial - FN1 - CD44 - Muscle	0.397816250727093
Immune - MMP9 - CD44 - Muscle	0.898345147887219
Pericytes - PKM - CD44 - Muscle	0.374634954313444
Myofibroblast_Mesothelium - VIM - CD44 - Muscle	0.484872061911933
Muscle - COL1A2 - CD44 - Muscle	0.409235639775962
Pericytes - VIM - CD44 - Muscle	0.685999975440615
Neural - PKM - CD44 - Muscle	0.379311297884473
Endothelial - HBEGF - CD44 - Muscle	0.759358259744071
Fibroblasts - COL14A1 - CD44 - Muscle	0.518167185209927
Neural - VIM - CD44 - Muscle	0.622511827981785
Endothelial - VIM - CD44 - Muscle	0.473731326623728
Fibroblasts - COL1A2 - CD44 - Muscle	0.65500074759639
Myofibroblast_Mesothelium - COL4A5 - CD47 - Neural	0.503842048782107
Epithelial - VTN - CD47 - Neural	0.418249849416517
Fibroblasts - THBS1 - CD47 - Neural	0.38253732387946
Pericytes - COL4A1 - CD47 - Neural	0.730058659212383
Fibroblasts - THBS2 - CD47 - Neural	0.543129625326117
Muscle - COL4A1 - CD47 - Neural	0.448819064070318
Myofibroblast_Mesothelium - COL4A1 - CD47 - Neural	0.379167044963519
Endothelial - COL4A1 - CD47 - Neural	0.740652447795228
Epithelial - IL18 - CD48 - Immune	0.861539930476289
Neural - APP - CD74 - Endothelial	0.783496431452477
Endothelial - APP - CD74 - Endothelial	0.467632305480837
Endothelial - APP - CD74 - Immune	1.5985131372042
Neural - APP - CD74 - Immune	1.91437726317584
Epithelial - C3 - CD81 - Myofibroblast_Mesothelium	0.50051035052493
Fibroblasts - GPC3 - CD81 - Myofibroblast_Mesothelium	0.55417041280125
Fibroblasts - GPC3 - CD81 - Pericytes	0.380327249755016
Epithelial - C3 - CD81 - Pericytes	0.326667187478695
Endothelial - HBEGF - CD9 - Epithelial	0.714939810845728
Endothelial - HBEGF - CD9 - Neural	0.926989084427953
Myofibroblast_Mesothelium - COL1A2 - CD93 - Endothelial	1.38748357210574
Fibroblasts - COL1A2 - CD93 - Endothelial	1.53352174336258
Pericytes - COL4A1 - CD93 - Endothelial	1.58957430344465
Muscle - COL4A1 - CD93 - Endothelial	1.30833470830258
Fibroblasts - COL1A1 - CD93 - Endothelial	1.56198105952676
Muscle - COL4A2 - CD93 - Endothelial	1.33239326680183
Myofibroblast_Mesothelium - COL1A1 - CD93 - Endothelial	1.37967528729285
Myofibroblast_Mesothelium - COL4A1 - CD93 - Endothelial	1.23868268919578
Muscle - COL1A2 - CD93 - Endothelial	1.28775663554215
Myofibroblast_Mesothelium - COL4A5 - CD93 - Endothelial	1.36335769301437
Myofibroblast_Mesothelium - COL4A2 - CD93 - Endothelial	1.3291651516423
Endothelial - COL4A2 - CD93 - Endothelial	1.43003986635361
Muscle - COL1A1 - CD93 - Endothelial	1.30889152820391
Pericytes - COL4A2 - CD93 - Endothelial	1.61470593226084
Immune - C1QA - CD93 - Endothelial	1.99769508694668
Endothelial - COL4A1 - CD93 - Endothelial	1.60016809202749
Neural - MIA - CDH19 - Neural	1.7230289400321
Epithelial - CDH1 - CDH2 - Neural	1.09497252888928
Epithelial - IHH - CDON - Muscle	0.662913222927909
Endothelial - HSP90AA1 - CFTR - Epithelial	0.306433425166474
Pericytes - HSP90AA1 - CFTR - Epithelial	0.344820193202418
Endothelial - HSPG2 - CHRM3 - Endothelial	1.35786164626817
Pericytes - ARF1 - CHRM3 - Endothelial	0.482624633928274
Muscle - HSPG2 - CHRM3 - Endothelial	0.596006036637328
Pericytes - NID2 - COL13A1 - Myofibroblast_Mesothelium	0.393186023576566
Endothelial - HSPG2 - COL13A1 - Myofibroblast_Mesothelium	1.29147521985686
Endothelial - NID2 - COL13A1 - Myofibroblast_Mesothelium	0.613278641206182
Myofibroblast_Mesothelium - NID1 - COL13A1 - Myofibroblast_Mesothelium	0.476685299165589
Endothelial - FN1 - COL13A1 - Myofibroblast_Mesothelium	0.401603559396062
Muscle - FN1 - COL13A1 - Myofibroblast_Mesothelium	0.585510346037719
Myofibroblast_Mesothelium - FN1 - COL13A1 - Myofibroblast_Mesothelium	0.56573846645904
Muscle - HSPG2 - COL13A1 - Myofibroblast_Mesothelium	0.52961961022602
Myofibroblast_Mesothelium - CSF1 - CSF1R - Immune	1.09493078402439
Immune - C1QA - CSPG4 - Pericytes	1.2833114900154
Fibroblasts - CXCL12 - CXCR4 - Endothelial	0.419262498710097
Epithelial - CEL - CXCR4 - Endothelial	0.524277901756703
Immune - TGFB1 - CXCR4 - Endothelial	0.698032560176663
Endothelial - TGFB1 - CXCR4 - Endothelial	0.389758587111051
Endothelial - TGFB1 - CXCR4 - Immune	1.34332648829518
Epithelial - CEL - CXCR4 - Immune	1.47784580294083
Fibroblasts - CXCL12 - CXCR4 - Immune	1.37283039989423
Immune - TGFB1 - CXCR4 - Immune	1.65160046136079
Myofibroblast_Mesothelium - FAT4 - DCHS1 - Endothelial	0.466491578078619
Pericytes - BDNF - DDR1 - Epithelial	0.555954728866759
Endothelial - HLA-C - DDR1 - Epithelial	0.374456535059441
Fibroblasts - COL3A1 - DDR1 - Epithelial	0.588096485468069
Myofibroblast_Mesothelium - COL1A1 - DDR1 - Epithelial	0.420723715829234
Muscle - COL3A1 - DDR1 - Epithelial	0.340316039186516
Fibroblasts - COL1A1 - DDR1 - Epithelial	0.603029488063146
Neural - COL2A1 - DDR1 - Epithelial	0.293497110481341
Myofibroblast_Mesothelium - COL3A1 - DDR1 - Epithelial	0.438730309144752
Epithelial - COL2A1 - DDR1 - Epithelial	0.336738871827806
Fibroblasts - COL5A2 - DDR1 - Epithelial	0.408886309664651
Muscle - COL1A1 - DDR1 - Epithelial	0.349939956740293
Immune - HLA-C - DDR1 - Epithelial	0.563250801851858
Immune - HLA-C - DDR1 - Neural	0.579269763578914
Myofibroblast_Mesothelium - COL1A1 - DDR1 - Neural	0.43674267755629
Muscle - COL1A1 - DDR1 - Neural	0.365958918467349
Myofibroblast_Mesothelium - COL3A1 - DDR1 - Neural	0.454749270871808
Endothelial - HLA-C - DDR1 - Neural	0.390475496786496
Fibroblasts - COL1A1 - DDR1 - Neural	0.619048449790202
Muscle - COL3A1 - DDR1 - Neural	0.356335000913571
Fibroblasts - COL3A1 - DDR1 - Neural	0.604115447195124
Epithelial - COL2A1 - DDR1 - Neural	0.352757833554862
Neural - COL2A1 - DDR1 - Neural	0.309516072208397
Pericytes - BDNF - DDR1 - Neural	0.571973690593815
Fibroblasts - COL5A2 - DDR1 - Neural	0.424905271391707
Neural - ANXA1 - DYSF - Endothelial	0.961395930789522
Endothelial - ANXA1 - DYSF - Endothelial	1.27231993319852
Immune - ANXA1 - DYSF - Endothelial	1.21709893759734
Endothelial - GNAI2 - EDNRA - Pericytes	0.883853672245138
Epithelial - EDN1 - EDNRA - Pericytes	0.798543596163361
Endothelial - GNAI2 - EDNRB - Neural	0.771152454166955
Epithelial - EDN1 - EDNRB - Neural	0.685842378085178
Muscle - GDNF - EDNRB - Neural	0.528744235254901
Endothelial - TGFB1 - ENG - Endothelial	1.05004780666849
Epithelial - BMP2 - ENG - Endothelial	1.06615576653077
Myofibroblast_Mesothelium - INHBA - ENG - Endothelial	1.09947120039929
Immune - TGFB1 - ENG - Endothelial	1.35832177973411
Neural - TGFB2 - ENG - Endothelial	1.15491152097741
Endothelial - EFNA1 - EPHA2 - Epithelial	0.796525461654411
Epithelial - EFNA1 - EPHA2 - Epithelial	0.553207528531381
Myofibroblast_Mesothelium - EFNB1 - EPHA4 - Endothelial	0.337955010256463
Endothelial - EFNB2 - EPHA4 - Endothelial	0.876674912468213
Epithelial - EFNA1 - EPHA4 - Endothelial	0.383186316387599
Endothelial - EFNA1 - EPHA4 - Endothelial	0.626504249510628
Endothelial - EFNB2 - EPHB4 - Endothelial	1.07588961301631
Myofibroblast_Mesothelium - EFNB1 - EPHB4 - Endothelial	0.537169710804562
Neural - L1CAM - ERBB3 - Epithelial	1.21019954531253
Epithelial - AREG - ERBB3 - Epithelial	0.695322531365062
Epithelial - CDH1 - ERBB3 - Epithelial	0.742809202211645
Epithelial - EREG - ERBB3 - Epithelial	0.614962146544253
Neural - L1CAM - ERBB3 - Neural	1.12591927575047
Epithelial - AREG - ERBB3 - Neural	0.611042261803002
Epithelial - CDH1 - ERBB3 - Neural	0.658528932649585
Epithelial - EREG - ERBB3 - Neural	0.530681876982193
Epithelial - CGN - F11R - Epithelial	0.626825511248331
Endothelial - GNAI2 - F2R - Myofibroblast_Mesothelium	0.89521187185525
Epithelial - F10 - F3 - Myofibroblast_Mesothelium	0.4199489354086
Myofibroblast_Mesothelium - TFPI - F3 - Myofibroblast_Mesothelium	0.410654477213463
Pericytes - TFPI - F3 - Myofibroblast_Mesothelium	0.444200445732375
Myofibroblast_Mesothelium - NPY - FAP - Endothelial	0.609138345525703
Neural - NCAM1 - FGFR1 - Endothelial	0.430282092278965
Muscle - FGF7 - FGFR1 - Endothelial	0.68734443957513
Muscle - NCAM1 - FGFR1 - Endothelial	0.34807026300824
Pericytes - FGF7 - FGFR1 - Endothelial	0.376526411851177
Neural - NCAM1 - FGFR2 - Muscle	0.447520346836669
Neural - L1CAM - FGFR2 - Muscle	1.03352260552913
Muscle - FGF7 - FGFR2 - Muscle	0.704582694132834
Pericytes - FGF7 - FGFR2 - Muscle	0.39376466640888
Muscle - NCAM1 - FGFR2 - Muscle	0.365308517565943
Pericytes - FGF7 - FGFR3 - Epithelial	0.550855735900555
Pericytes - HSP90AA1 - FGFR3 - Epithelial	0.517875386323056
Endothelial - HSP90AA1 - FGFR3 - Epithelial	0.479488618287113
Muscle - FGF7 - FGFR3 - Epithelial	0.861673763624509
Muscle - VEGFB - FLT1 - Endothelial	1.18420002317406
Myofibroblast_Mesothelium - VEGFA - FLT1 - Endothelial	1.20713864839005
Pericytes - PGF - FLT1 - Endothelial	1.45333529283402
Endothelial - VEGFC - FLT1 - Endothelial	1.36982391020954
Muscle - PDGFC - FLT1 - Endothelial	1.47829530851127
Myofibroblast_Mesothelium - FN1 - FLT4 - Endothelial	0.994300477342893
Myofibroblast_Mesothelium - COL1A2 - FLT4 - Endothelial	0.941311895892368
Muscle - PDGFC - FLT4 - Endothelial	1.08449647094869
Muscle - FN1 - FLT4 - Endothelial	1.01407235692157
Fibroblasts - COL1A1 - FLT4 - Endothelial	1.11580938331339
Fibroblasts - COL1A2 - FLT4 - Endothelial	1.08735006714921
Myofibroblast_Mesothelium - COL1A1 - FLT4 - Endothelial	0.933503611079479
Muscle - COL1A1 - FLT4 - Endothelial	0.862719851990538
Endothelial - FN1 - FLT4 - Endothelial	0.830165570279915
Endothelial - VEGFC - FLT4 - Endothelial	0.97602507264695
Muscle - COL1A2 - FLT4 - Endothelial	0.841584959328784
Endothelial - CTHRC1 - FZD5 - Epithelial	0.475450409043643
Muscle - SFRP1 - FZD6 - Endothelial	0.790768061085497
Neural - SFRP1 - FZD6 - Endothelial	0.743627530486543
Endothelial - CTHRC1 - FZD6 - Endothelial	0.686920042185039
Muscle - GDNF - GFRA1 - Neural	0.617496379029274
Muscle - NCAM1 - GFRA1 - Neural	0.597441591106454
Neural - NCAM1 - GFRA1 - Neural	0.67965342037718
Pericytes - ARTN - GFRA1 - Neural	0.765245028915561
Muscle - NRTN - GFRA1 - Neural	0.797433045795205
Muscle - GDNF - GFRA2 - Fibroblasts	0.383716585112918
Muscle - NRTN - GFRA2 - Fibroblasts	0.563653251878849
Neural - APP - GPC1 - Neural	0.762656518499043
Endothelial - APP - GPC1 - Neural	0.446792392527403
Muscle - SLIT2 - GPC1 - Neural	0.520849417355068
Endothelial - COL18A1 - GPC1 - Neural	0.59618257262225
Myofibroblast_Mesothelium - VEGFA - GPC1 - Neural	0.468820067931124
Neural - COL18A1 - GPC1 - Neural	0.925391409473725
Pericytes - COL18A1 - GPC1 - Neural	0.965759642394278
Neural - COL18A1 - GPC4 - Myofibroblast_Mesothelium	0.826311886178104
Endothelial - COL18A1 - GPC4 - Myofibroblast_Mesothelium	0.497103049326629
Pericytes - COL18A1 - GPC4 - Myofibroblast_Mesothelium	0.866680119098657
Epithelial - GUCA2A - GUCY2C - Epithelial	0.475964552610121
Epithelial - IHH - HHIP - Myofibroblast_Mesothelium	0.939963888707275
Endothelial - GNAI2 - IGF1R - Endothelial	0.701279840632627
Epithelial - CDH1 - IGF1R - Endothelial	0.63964057866005
Fibroblasts - GPC3 - IGF1R - Endothelial	0.446238491478168
Myofibroblast_Mesothelium - IGF1 - IGF1R - Endothelial	0.569848392400541
Myofibroblast_Mesothelium - PLAU - IGF2R - Endothelial	0.346825881754697
Immune - IL1RN - IL1R1 - Endothelial	0.831627772513306
Immune - IL1A - IL1R1 - Endothelial	0.874746714982636
Immune - IL1B - IL1R1 - Endothelial	1.59757555248714
Endothelial - ICAM1 - IL2RG - Epithelial	0.878797711484758
Immune - ICAM1 - IL2RG - Epithelial	0.667738204672582
Endothelial - ICAM1 - IL2RG - Immune	1.17324518265354
Immune - ICAM1 - IL2RG - Immune	0.962185675841362
Immune - OSM - IL6ST - Endothelial	0.789683616320961
Endothelial - NAMPT - INSR - Endothelial	0.348742771799417
Muscle - SORBS1 - INSR - Endothelial	0.870921450857334
Myofibroblast_Mesothelium - IGF1 - INSR - Endothelial	0.470927868488045
Immune - NAMPT - INSR - Endothelial	0.458667381858659
Pericytes - ARF1 - INSR - Endothelial	0.344386727460662
Myofibroblast_Mesothelium - COL6A1 - ITGA1 - Muscle	0.517579909569456
Muscle - COL4A1 - ITGA1 - Muscle	0.428898147676952
Endothelial - LAMC1 - ITGA1 - Muscle	0.477995762669761
Fibroblasts - COL6A1 - ITGA1 - Muscle	0.456570062851466
Muscle - COL1A1 - ITGA1 - Muscle	0.429454967578274
Myofibroblast_Mesothelium - COL6A2 - ITGA1 - Muscle	0.509630566735228
Epithelial - COL2A1 - ITGA1 - Muscle	0.416253882665788
Fibroblasts - COL5A2 - ITGA1 - Muscle	0.488401320502633
Myofibroblast_Mesothelium - COL4A5 - ITGA1 - Muscle	0.48392113238874
Fibroblasts - COL1A1 - ITGA1 - Muscle	0.682544498901128
Muscle - COL6A3 - ITGA1 - Muscle	0.480540186695779
Pericytes - COL6A3 - ITGA1 - Muscle	0.589187924403348
Myofibroblast_Mesothelium - COL6A3 - ITGA1 - Muscle	0.558770690940435
Muscle - SORBS1 - ITGA1 - Muscle	0.938070057385227
Muscle - COL6A2 - ITGA1 - Muscle	0.490193123712125
Muscle - COL1A2 - ITGA1 - Muscle	0.408320074916521
Pericytes - COL4A1 - ITGA1 - Muscle	0.710137742819016
Myofibroblast_Mesothelium - LAMC1 - ITGA1 - Muscle	0.379397373966446
Endothelial - COL4A1 - ITGA1 - Muscle	0.720731531401861
Myofibroblast_Mesothelium - COL1A1 - ITGA1 - Muscle	0.500238726667215
Fibroblasts - COL6A2 - ITGA1 - Muscle	0.556489597189725
Neural - COL2A1 - ITGA1 - Muscle	0.373012121319322
Myofibroblast_Mesothelium - COL1A2 - ITGA1 - Muscle	0.508047011480104
Myofibroblast_Mesothelium - COL4A1 - ITGA1 - Muscle	0.359246128570152
Fibroblasts - COL5A1 - ITGA1 - Muscle	0.543817193284809
Fibroblasts - COL1A2 - ITGA1 - Muscle	0.654085182736948
Muscle - COL6A1 - ITGA1 - Muscle	0.495329446510686
Fibroblasts - COL6A3 - ITGA1 - Muscle	0.347009377290663
Myofibroblast_Mesothelium - LAMB1 - ITGA1 - Muscle	0.387471734175744
Myofibroblast_Mesothelium - COL6A1 - ITGA1 - Neural	0.514790415063953
Endothelial - LAMC1 - ITGA1 - Neural	0.475206268164258
Myofibroblast_Mesothelium - LAMC1 - ITGA1 - Neural	0.376607879460944
Pericytes - COL4A1 - ITGA1 - Neural	0.707348248313514
Endothelial - COL4A1 - ITGA1 - Neural	0.717942036896358
Myofibroblast_Mesothelium - LAMB1 - ITGA1 - Neural	0.384682239670241
Neural - COL2A1 - ITGA1 - Neural	0.370222626813819
Fibroblasts - COL5A2 - ITGA1 - Neural	0.48561182599713
Fibroblasts - COL1A1 - ITGA1 - Neural	0.679755004395625
Muscle - COL6A1 - ITGA1 - Neural	0.492539952005184
Muscle - SORBS1 - ITGA1 - Neural	0.935280562879725
Myofibroblast_Mesothelium - COL6A3 - ITGA1 - Neural	0.555981196434933
Epithelial - COL2A1 - ITGA1 - Neural	0.413464388160285
Fibroblasts - COL6A3 - ITGA1 - Neural	0.34421988278516
Myofibroblast_Mesothelium - COL1A1 - ITGA1 - Neural	0.497449232161712
Fibroblasts - COL6A1 - ITGA1 - Neural	0.453780568345964
Fibroblasts - COL6A2 - ITGA1 - Neural	0.553700102684223
Fibroblasts - COL1A2 - ITGA1 - Neural	0.651295688231446
Myofibroblast_Mesothelium - COL6A2 - ITGA1 - Neural	0.506841072229725
Muscle - COL1A2 - ITGA1 - Neural	0.405530580411018
Muscle - COL6A3 - ITGA1 - Neural	0.477750692190276
Myofibroblast_Mesothelium - COL4A1 - ITGA1 - Neural	0.35645663406465
Myofibroblast_Mesothelium - COL1A2 - ITGA1 - Neural	0.505257516974601
Muscle - COL6A2 - ITGA1 - Neural	0.487403629206622
Myofibroblast_Mesothelium - COL4A5 - ITGA1 - Neural	0.481131637883238
Muscle - COL4A1 - ITGA1 - Neural	0.426108653171449
Pericytes - COL6A3 - ITGA1 - Neural	0.586398429897845
Muscle - COL1A1 - ITGA1 - Neural	0.426665473072771
Fibroblasts - COL5A1 - ITGA1 - Neural	0.541027698779306
Fibroblasts - COL6A2 - ITGA1 - Pericytes	0.806293317334141
Fibroblasts - COL1A2 - ITGA1 - Pericytes	0.903888902881365
Epithelial - COL2A1 - ITGA1 - Pericytes	0.666057602810204
Neural - COL2A1 - ITGA1 - Pericytes	0.622815841463738
Fibroblasts - COL5A2 - ITGA1 - Pericytes	0.738205040647049
Myofibroblast_Mesothelium - COL6A1 - ITGA1 - Pericytes	0.767383629713872
Myofibroblast_Mesothelium - COL6A3 - ITGA1 - Pericytes	0.808574411084851
Myofibroblast_Mesothelium - COL4A1 - ITGA1 - Pericytes	0.609049848714568
Pericytes - COL6A3 - ITGA1 - Pericytes	0.838991644547764
Endothelial - LAMC1 - ITGA1 - Pericytes	0.727799482814177
Muscle - COL6A2 - ITGA1 - Pericytes	0.739996843856541
