node1	node2	node1_type	node2_type	node1_prize	node2_prize	node1_pem	node2_pem	is_ct_edge	cost
Perp	Ptprf	Epithelial	Epithelial	0.021152791380922364	0.05883257865332489	0.5926643934449038	0.4366844666410946	FALSE	0.8535488682813246
Gprc5a	Epha2	Epithelial	Epithelial	0.03234442319151293	0.06293373070729186	0.6886461241629186	0.513761495839916	FALSE	0.9077990605459144
Marveld3	Oat	Epithelial	Epithelial	0.02608462870002828	0.014873048160493233	0.7897379675743135	0.30309360529130047	FALSE	0.8989473460707449
Ccl15	Anxa4	Epithelial	Epithelial	0.07094075527003754	0.016316593882300598	0.5819608879632695	0.42422709555106214	FALSE	0.9495089995539935
Pcsk1n	Dst	Neural	Neural	0.01591482254959766	0.016608251137631192	0.6051616006487274	0.49757012899285835	FALSE	0.8007245248304481
Tnfrsf12a	Areg	Epithelial	Epithelial	0.04369411004233394	0.0756259968902158	0.33935615864620244	0.5848608159801001	FALSE	0.9469302955297684
Agr3	Efna1	Epithelial	Epithelial	0.019768029414874412	0.032131806167287946	0.590386464304486	0.26732178007069	FALSE	0.8973208159856182
Ednrb	Vim	Neural	Neural	0.0612305887680191	0.02403596052330205	0.5326195974216755	0.3481024159298193	FALSE	0.5477624601243877
Edn1	F2rl1	Epithelial	Epithelial	0.0749533174990852	0.10009331090376636	0.6101346575762239	0.6711947355918865	FALSE	0.6660537026453885
Dsc2	Epcam	Epithelial	Epithelial	0.08046452627613507	0.02784995918093367	0.6627488711766774	0.6789856338718653	FALSE	0.9051942780447281
Mdk	Sdc4	Neural	Epithelial	0.0276356325015556	0.05576812086850791	0.23568781679234063	0.4804803957800183	TRUE	0.9479312628351924
Spint1	Cgn	Epithelial	Epithelial	0.037691425253883644	0.02612461662013112	0.6484295887865765	0.6736937505175078	FALSE	0.9341688172802538
Dst	Nrxn1	Neural	Neural	0.016608251137631192	0.10725605859679592	0.49757012899285835	0.874262210733052	FALSE	0.9112290025774815
Vim	Sema3b	Neural	Neural	0.02403596052330205	0.08313301662216148	0.3481024159298193	0.627032120620765	FALSE	0.9287718335935221
Dsg2	Arse	Epithelial	Epithelial	0.06977649486754697	0.025362229199854733	0.5272639552683694	0.5712452413915591	FALSE	0.9554445659589698
Bex1	Scarb2	Neural	Neural	0.018710828327387137	0.014576659706645255	0.7295733578535488	0.3173969453867236	FALSE	0.9352810478765085
Spint1	Ano9	Epithelial	Epithelial	0.037691425253883644	0.02367418552237309	0.6484295887865765	0.6814972613463476	FALSE	0.9134359452707165
Spint1	Mcoln3	Epithelial	Epithelial	0.037691425253883644	0.022824743890657775	0.6484295887865765	0.7762256634278001	FALSE	0.9125871325894045
Kif12	Tnfrsf14	Epithelial	Epithelial	0.01212777507613319	0.03600627006333841	0.6796944047139685	0.24092126164518068	FALSE	0.8390169649200334
Cxcl2	Cxcl1	Epithelial	Epithelial	0.07423297792416171	0.06542525349485144	0.415586499080848	0.3690497809274673	FALSE	0.8821280326480763
Cadm1	Vegfb	Neural	Neural	0.08643120010232397	0.014729066484366995	0.6970082183662653	0.11496468543125356	FALSE	0.9271687839690921
Il2rg	Ugt2b17	Epithelial	Epithelial	0.023776301648725035	0.03196758203369145	0.19822217223080477	0.7691910103389122	FALSE	0.9184481741399191
Emp2	Scarb2	Neural	Neural	0.011142725112800051	0.014576659706645255	0.2975551246688781	0.3173969453867236	FALSE	0.7059915976370632
Vegfb	Scarb2	Neural	Neural	0.014729066484366995	0.014576659706645255	0.11496468543125356	0.3173969453867236	FALSE	0.6874163839534053
Emp2	Dmd	Neural	Neural	0.011142725112800051	0.015258457073037716	0.2975551246688781	0.4850471403384941	FALSE	0.6907874420421056
Ilvbl	Sema4g	Epithelial	Epithelial	0.014399382276892955	0.07229496852298173	0.21938930324830225	0.6230910503094922	FALSE	0.9227798473123221
Kif12	Fzd5	Epithelial	Epithelial	0.01212777507613319	0.055569540971844175	0.6796944047139685	0.46977261510541823	FALSE	0.8014276408916463
Heph	Sema3b	Epithelial	Epithelial	0.01310081143275215	0.025676314476337492	0.28237751972632547	0.20023134764039113	FALSE	0.894554532383612
S100b	Sox10	Neural	Neural	0.027161710492094242	0.020008336404881647	0.8506970057802938	0.8623251027541521	FALSE	0.9443306582565953
Sox10	Ctnnal1	Neural	Neural	0.020008336404881647	0.013986236994615977	0.8623251027541521	0.49608916400879466	FALSE	0.9217604757923171
S100b	Erbb3	Neural	Neural	0.027161710492094242	0.06745014281916013	0.8506970057802938	0.5466076523033336	FALSE	0.8390528550343677
Gucy2c	Oat	Epithelial	Epithelial	0.07346008471558871	0.014873048160493233	0.676010929327949	0.30309360529130047	FALSE	0.7978333373406653
Cxcl2	Cxcl3	Epithelial	Epithelial	0.07423297792416171	0.05178254865733545	0.415586499080848	0.31862543067297733	FALSE	0.931215984416795
